Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 193d,38 (13-0-25 34.21%),10 (0.26),27 (10-0-17 37.04%),9 (0.33)
33,"Davey, Alwyn",19y 42d,4 (3-0-1 75.00%),2 (0.50),←,
2,"Draper, Sam",24y 193d,47 (16-0-31 34.04%),18 (0.38),←,
22,"Durham, Sam",21y 274d,31 (13-0-18 41.94%),7 (0.23),←,
21,"Heppell, Dyson",30y 330d,217 (102-2-113 47.47%),67 (0.31),←,
23,"Jones, Harry",22y 43d,30 (15-0-15 50.00%),34 (1.13),←,
29,"Kelly, Jake",28y 78d,135 (59-1-75 44.07%),2 (0.01),25 (9-0-16 36.00%),1 (0.04)
4,"Langford, Kyle",26y 129d,111 (46-1-64 41.89%),84 (0.76),←,
15,"Laverde, Jayden",26y 362d,95 (41-0-54 43.16%),37 (0.39),←,
37,"Martin, Nic",22y 6d,25 (10-0-15 40.00%),23 (0.92),←,
1,"McGrath, Andrew",24y 311d,115 (55-1-59 48.26%),19 (0.17),←,
47,"Menzie, Jye",20y 163d,6 (4-0-2 66.67%),6 (1.00),←,
7,"Merrett, Zach",27y 188d,188 (80-2-106 43.09%),57 (0.30),←,
3,"Parish, Darcy",25y 258d,136 (55-1-80 40.81%),51 (0.38),←,
16,"Perkins, Archie",21y 14d,43 (18-0-25 41.86%),32 (0.74),←,
34,"Phillips, Andrew",31y 280d,65 (21-0-44 32.31%),24 (0.37),24 (15-0-9 62.50%),9 (0.38)
27,"Redman, Mason",25y 226d,84 (38-1-45 45.83%),14 (0.17),←,
14,"Ridley, Jordan",24y 171d,72 (30-1-41 42.36%),1 (0.01),←,
12,"Setterfield, Will",25y 63d,61 (25-0-36 40.98%),14 (0.23),4 (3-0-1 75.00%),2 (0.50)
9,"Shiel, Dylan",30y 31d,203 (87-4-112 43.84%),87 (0.43),68 (28-1-39 41.91%),23 (0.34)
25,"Stringer, Jake",28y 349d,174 (87-0-87 50.00%),309 (1.78),85 (39-0-46 45.88%),149 (1.75)
10,"Weideman, Sam",25y 287d,62 (36-0-26 58.06%),64 (1.03),3 (2-0-1 66.67%),2 (0.67)
30,"Zerk-Thatcher, Brandon",24y 227d,32 (16-1-15 51.56%),,←,
Totals,Totals,25y 88d,1974 (870-15-1089 44.07%),962 (0.49),,
C,"Scott, Brad",46y 341d,215 (109-0-106 50.70%),,4 (3-0-1 75.00%),
