Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brown, Campbell",21y 351d,54 (18-0-36 33.33%),27 (0.50),←,
25,"Clarke, Tim",23y 134d,66 (27-0-39 40.91%),22 (0.33),←,
9,"Crawford, Shane",30y 339d,251 (119-2-130 47.81%),194 (0.77),←,
24,"Croad, Trent",25y 158d,163 (73-1-89 45.09%),159 (0.98),125 (53-1-71 42.80%),99 (0.79)
19,"Dixon, Ben",28y 61d,161 (78-1-82 48.76%),211 (1.31),←,
1,"Everitt, Peter",31y 103d,236 (89-2-145 38.14%),359 (1.52),56 (16-0-40 28.57%),59 (1.05)
38,"Franklin, Lance",18y 196d,18 (5-0-13 27.78%),18 (1.00),←,
3,"Hay, Jonathan",26y 1d,147 (65-1-81 44.56%),12 (0.08),←,
15,"Hodge, Luke",21y 60d,64 (25-0-39 39.06%),40 (0.63),←,
8,"Jacobs, Danny",25y 50d,108 (60-1-47 56.02%),28 (0.26),27 (6-0-21 22.22%),5 (0.19)
37,"Lekkas, Angelo",29y 46d,178 (75-1-102 42.42%),118 (0.66),←,
40,"Lewis, Jordan",19y 112d,17 (5-0-12 29.41%),2 (0.12),←,
12,"Lonie, Nathan",22y 163d,62 (20-0-42 32.26%),33 (0.53),←,
14,"Miller, Harry",20y 64d,12 (3-0-9 25.00%),6 (0.50),←,
7,"Osborne, Michael",23y 16d,56 (16-0-40 28.57%),13 (0.23),←,
16,"Ries, Nick",23y 31d,71 (29-0-42 40.85%),16 (0.23),←,
35,"Roughead, Jarryd",18y 203d,14 (5-0-9 35.71%),6 (0.43),←,
28,"Sewell, Brad",21y 193d,18 (2-0-16 11.11%),,←,
11,"Smith, Joel",28y 103d,183 (82-1-100 45.08%),87 (0.48),125 (53-1-71 42.80%),36 (0.29)
43,"Taylor, Simon",22y 361d,15 (5-0-10 33.33%),8 (0.53),←,
21,"Vandenberg, Richard",28y 212d,119 (50-1-68 42.44%),52 (0.44),←,
45,"Young, Clinton",19y 179d,5 (2-0-3 40.00%),2 (0.40),←,
Totals,Totals,24y 10d,2018 (853-11-1154 42.27%),1413 (0.70),,
C,"Clarkson, Alastair",37y 109d,20 (5-0-15 25.00%),,←,
