North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Bonar, Aiden",23y 25d,24 (5-0-19 20.83%),5 (0.21),18 (2-0-16 11.11%),
4,"Corr, Aidan",27y 320d,103 (48-3-52 48.06%),2 (0.02),5 (1-0-4 20.00%),
40,"Ford, Eddie",19y 285d,6 (0-0-6 0.00%),3 (0.50),←,
22,"Goldstein, Todd",33y 275d,276 (127-2-147 46.38%),140 (0.51),←,
18,"Greenwood, Hugh",30y 27d,86 (41-2-43 48.84%),45 (0.52),3 (1-0-2 33.33%),
43,"Hall, Aaron",31y 144d,147 (42-2-103 29.25%),93 (0.63),44 (9-1-34 21.59%),17 (0.39)
6,"Horne-Francis, Jason",18y 285d,3 (1-0-2 33.33%),1 (0.33),←,
20,"Larkey, Nick",23y 300d,54 (16-1-37 30.56%),92 (1.70),←,
1,"Mahony, Jack",20y 141d,32 (5-1-26 17.19%),14 (0.44),←,
11,"McDonald, Luke",27y 52d,140 (64-0-76 45.71%),16 (0.11),←,
23,"McKay, Ben",24y 99d,39 (6-1-32 16.67%),,←,
13,"Polec, Jared",29y 172d,148 (73-0-75 49.32%),75 (0.51),42 (14-0-28 33.33%),20 (0.48)
24,"Powell, Tom",20y 31d,16 (2-1-13 15.63%),5 (0.31),←,
8,"Scott, Bailey",21y 267d,37 (5-1-31 14.86%),19 (0.51),←,
12,"Simpkin, Jy",24y 28d,98 (33-1-64 34.18%),37 (0.38),←,
2,"Stephenson, Jaidyn",23y 77d,75 (37-1-37 50.00%),93 (1.24),21 (3-1-17 16.67%),17 (0.81)
5,"Taylor, Curtis",21y 361d,33 (8-1-24 25.76%),13 (0.39),←,
28,"Turner, Kayne",26y 92d,104 (46-1-57 44.71%),57 (0.55),←,
19,"Walker, Josh",29y 141d,125 (45-2-78 36.80%),75 (0.60),40 (8-1-31 21.25%),6 (0.15)
38,"Xerri, Tristan",23y 18d,15 (4-1-10 30.00%),5 (0.33),←,
17,"Young, Lachie",22y 361d,26 (7-1-18 28.85%),1 (0.04),18 (3-1-14 19.44%),
7,"Ziebell, Jack",31y 33d,242 (109-1-132 45.25%),165 (0.68),←,
44,"Zurhaar, Cameron",23y 315d,67 (21-1-45 32.09%),79 (1.18),←,
Totals,Totals,25y 40d,1896 (745-24-1127 39.29%),1035 (0.55),,
C,"Noble, David",54y 322d,25 (5-1-19 22.00%),,←,
