Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",22y 41d,61 (19-0-42 31.15%),58 (0.95),←,
43,"Bennell, Jamie",19y 27d,12 (2-0-10 16.67%),2 (0.17),←,
32,"Bruce, Cameron",29y 277d,198 (83-1-114 42.17%),204 (1.03),←,
36,"Davey, Aaron",26y 24d,111 (46-1-64 41.89%),135 (1.22),←,
8,"Frawley, James",20y 287d,33 (8-0-25 24.24%),1 (0.03),←,
18,"Green, Brad",28y 113d,196 (86-1-109 44.13%),239 (1.22),←,
16,"Grimes, Jack",20y 54d,9 (1-0-8 11.11%),1 (0.11),←,
40,"Jamar, Mark",25y 329d,69 (27-1-41 39.86%),22 (0.32),←,
39,"Jetta, Neville",19y 142d,8 (2-0-6 25.00%),4 (0.50),←,
2,"Jones, Nathan",21y 165d,63 (13-1-49 21.43%),26 (0.41),←,
48,"Jurrah, Liam",20y 285d,3 (1-0-2 33.33%),4 (1.33),←,
34,"Martin, Stefan",22y 229d,20 (4-0-16 20.00%),4 (0.20),←,
23,"McDonald, James",32y 272d,227 (95-1-131 42.07%),51 (0.22),←,
5,"McLean, Brock",23y 115d,89 (35-1-53 39.89%),36 (0.40),←,
22,"Moloney, Brent",25y 157d,83 (31-1-51 37.95%),18 (0.22),60 (19-0-41 31.67%),12 (0.20)
10,"Morton, Cale",19y 167d,33 (4-0-29 12.12%),17 (0.52),←,
15,"Petterd, Ricky",20y 345d,22 (5-0-17 22.73%),17 (0.77),←,
27,"Rivers, Jared",24y 259d,83 (36-1-46 43.98%),4 (0.05),←,
24,"Robertson, Russell",30y 222d,223 (103-1-119 46.41%),417 (1.87),←,
12,"Sylvia, Colin",23y 238d,83 (27-1-55 33.13%),62 (0.75),←,
37,"Warnock, Matthew",25y 92d,34 (6-0-28 17.65%),1 (0.03),←,
31,"Wheatley, Paul",28y 83d,133 (61-0-72 45.86%),33 (0.25),←,
Totals,Totals,24y 46d,1793 (695-11-1087 38.76%),1356 (0.76),,
C,"Bailey, Dean",42y 167d,36 (5-0-31 13.89%),,←,
