Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",23y 264d,44 (16-2-26 38.64%),6 (0.14),30 (8-1-21 28.33%),6 (0.20)
40,"Bentick, Adam",21y 39d,30 (7-1-22 25.00%),7 (0.23),←,
19,"Betts, Eddie",19y 238d,34 (6-2-26 20.59%),34 (1.00),←,
13,"Blackwell, Luke",19y 255d,7 (0-1-6 7.14%),2 (0.29),←,
27,"Bryan, Chris",24y 138d,12 (2-1-9 20.83%),7 (0.58),←,
44,"Carrazzo, Andrew",22y 219d,35 (8-2-25 25.71%),8 (0.23),←,
25,"Fevola, Brendan",25y 183d,117 (41-2-74 35.90%),304 (2.60),←,
14,"Fisher, Brad",22y 104d,45 (12-1-32 27.78%),50 (1.11),←,
11,"French, Barnaby",30y 239d,127 (50-3-74 40.55%),37 (0.29),65 (16-2-47 26.15%),17 (0.26)
33,"Houlihan, Ryan",24y 182d,130 (42-2-86 33.08%),84 (0.65),←,
5,"Kennedy, Josh",18y 331d,9 (1-1-7 16.67%),5 (0.56),←,
43,"Koutoufides, Anthony",33y 185d,261 (133-3-125 51.53%),216 (0.83),←,
20,"McGrath, Cory",27y 168d,72 (30-2-40 43.06%),18 (0.25),44 (12-2-30 29.55%),4 (0.09)
17,"OhAilpin, Setanta",23y 126d,6 (0-1-5 8.33%),2 (0.33),←,
2,"Russell, Jordan",19y 258d,8 (0-1-7 6.25%),,←,
29,"Scotland, Heath",26y 1d,110 (39-1-70 35.91%),36 (0.33),57 (16-1-40 28.95%),24 (0.42)
6,"Simpson, Kade",22y 78d,37 (9-1-27 25.68%),18 (0.49),←,
24,"Stevens, Nick",26y 200d,185 (89-4-92 49.19%),108 (0.58),58 (15-2-41 27.59%),30 (0.52)
32,"Thornton, Bret",22y 249d,85 (20-1-64 24.12%),1 (0.01),←,
30,"Waite, Jarrad",23y 168d,57 (14-2-41 26.32%),63 (1.11),←,
1,"Walker, Andrew",20y 65d,49 (11-2-36 24.49%),12 (0.24),←,
8,"Whitnall, Lance",26y 333d,195 (84-2-109 43.59%),323 (1.66),←,
Totals,Totals,23y 316d,1655 (614-38-1003 37.10%),1341 (0.81),,
C,"Pagan, Denis",58y 301d,322 (170-2-150 53.11%),,82 (20-2-60 25.61%),
