Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",28y 93d,102 (30-1-71 29.90%),117 (1.15),←,
9,"Cripps, Patrick",23y 90d,71 (17-1-53 24.65%),26 (0.37),←,
30,"Curnow, Charlie",21y 133d,37 (7-0-30 18.92%),41 (1.11),←,
35,"Curnow, Ed",28y 221d,133 (52-2-79 39.85%),27 (0.20),←,
2,"Dow, Paddy",18y 243d,12 (1-0-11 8.33%),2 (0.17),←,
25,"Fisher, Zac",20y 1d,29 (5-0-24 17.24%),11 (0.38),←,
32,"Graham, Nick",24y 4d,43 (11-0-32 25.58%),11 (0.26),←,
14,"Jones, Liam",27y 112d,107 (37-0-70 34.58%),84 (0.79),41 (10-0-31 24.39%),16 (0.39)
36,"Kerr, Pat",19y 320d,4 (0-0-4 0.00%),2 (0.50),←,
11,"Kerridge, Sam",25y 51d,67 (23-0-44 34.33%),34 (0.51),40 (10-0-30 25.00%),11 (0.28)
8,"Kreuzer, Matthew",29y 34d,170 (72-0-98 42.35%),88 (0.52),←,
13,"Lamb, Jed",25y 240d,57 (19-0-38 33.33%),41 (0.72),35 (10-0-25 28.57%),24 (0.69)
16,"Lang, Darcy",22y 207d,49 (27-1-21 56.12%),34 (0.69),5 (1-0-4 20.00%),3 (0.60)
4,"OBrien, Lochie",18y 271d,9 (1-0-8 11.11%),,←,
5,"Petrevski-Seton, Sam",20y 117d,32 (6-0-26 18.75%),13 (0.41),←,
20,"Plowman, Lachie",23y 278d,72 (18-0-54 25.00%),1 (0.01),52 (14-0-38 26.92%),
17,"Rowe, Sam",30y 209d,90 (27-1-62 30.56%),16 (0.18),←,
1,"Silvagni, Jack",20y 181d,34 (5-0-29 14.71%),30 (0.88),←,
6,"Simpson, Kade",34y 42d,298 (109-3-186 37.08%),131 (0.44),←,
39,"Thomas, Dale",30y 360d,230 (123-2-105 53.91%),150 (0.65),73 (20-0-53 27.40%),29 (0.40)
23,"Weitering, Jacob",20y 205d,49 (11-0-38 22.45%),10 (0.20),←,
46,"Wright, Matthew",28y 184d,150 (63-0-87 42.00%),129 (0.86),56 (14-0-42 25.00%),66 (1.18)
Totals,Totals,24y 230d,1845 (664-11-1170 35.99%),998 (0.54),,
C,"Bolton, Brendon",39y 59d,61 (19-0-42 31.15%),,56 (14-0-42 25.00%),
