Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",27y 222d,135 (43-1-91 32.22%),114 (0.84),30 (10-1-19 35.00%),34 (1.13)
40,"Birss, Shane",20y 109d,24 (9-2-13 41.67%),10 (0.42),←,
20,"Bowden, Patrick",21y 328d,18 (1-1-16 8.33%),17 (0.94),←,
17,"Brown, Nathan",25y 138d,128 (62-3-63 49.61%),185 (1.45),←,
16,"Croft, Matthew",30y 122d,178 (92-5-81 53.09%),59 (0.33),←,
14,"Darcy, Luke",27y 351d,168 (81-4-83 49.40%),116 (0.69),←,
28,"Dimattina, Paul",28y 218d,123 (61-2-60 50.41%),55 (0.45),←,
10,"Eagleton, Nathan",24y 230d,119 (56-3-60 48.32%),91 (0.76),63 (30-1-32 48.41%),46 (0.73)
4,"Garlick, Simon",28y 79d,167 (83-3-81 50.60%),135 (0.81),123 (59-3-61 49.19%),108 (0.88)
13,"Giansiracusa, Daniel",21y 109d,47 (15-2-30 34.04%),48 (1.02),←,
8,"Hahn, Mitch",22y 49d,42 (17-1-24 41.67%),11 (0.26),←,
25,"Hargrave, Ryan",21y 337d,29 (10-2-17 37.93%),9 (0.31),←,
22,"Harrison, Ben",28y 162d,128 (58-2-68 46.09%),53 (0.41),52 (20-2-30 40.38%),14 (0.27)
6,"Johnson, Brad",26y 345d,202 (97-5-100 49.26%),251 (1.24),←,
36,"Lake, Brian",21y 121d,8 (0-0-8 0.00%),6 (0.75),←,
29,"McGuinness, Kieran",19y 355d,13 (2-2-9 23.08%),6 (0.46),←,
23,"McMahon, Jordan",20y 32d,31 (6-2-23 22.58%),23 (0.74),←,
2,"Murphy, Robert",21y 19d,51 (19-2-30 39.22%),11 (0.22),←,
15,"Power, Sam",19y 361d,18 (3-1-14 19.44%),4 (0.22),←,
30,"Robbins, Matthew",26y 51d,66 (29-2-35 45.45%),16 (0.24),59 (25-2-32 44.07%),16 (0.27)
5,"Smith, Rohan",30y 28d,226 (112-5-109 50.66%),210 (0.93),←,
7,"West, Scott",28y 226d,223 (108-4-111 49.33%),85 (0.38),←,
Totals,Totals,24y 248d,2144 (964-54-1126 44.96%),1515 (0.71),,
C,"Rohde, Peter",38y 221d,14 (2-1-11 17.86%),,←,
