Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",22y 329d,35 (13-1-21 38.57%),15 (0.43),←,
22,"Carlisle, Jake",20y 245d,18 (9-0-9 50.00%),6 (0.33),←,
32,"Colyer, Travis",20y 283d,25 (12-0-13 48.00%),16 (0.64),←,
12,"Crameri, Stewart",23y 297d,33 (18-1-14 56.06%),57 (1.73),←,
29,"Davey, Alwyn",28y 18d,77 (38-1-38 50.00%),91 (1.18),←,
15,"Dempsey, Courtenay",24y 279d,62 (26-2-34 43.55%),15 (0.24),←,
2,"Dyson, Ricky",26y 248d,110 (44-2-64 40.91%),42 (0.38),←,
31,"Fletcher, Dustin",37y 26d,356 (211-5-140 59.97%),69 (0.19),←,
34,"Hardingham, Kyle",23y 275d,37 (20-1-16 55.41%),9 (0.24),←,
39,"Hocking, Heath",24y 158d,71 (34-2-35 49.30%),26 (0.37),←,
40,"Howlett, Ben",23y 225d,48 (24-1-23 51.04%),18 (0.38),←,
18,"Hurley, Michael",22y 1d,54 (25-2-27 48.15%),56 (1.04),←,
7,"Jetta, Leroy",23y 332d,71 (36-1-34 51.41%),65 (0.92),←,
14,"Lonergan, Sam",25y 68d,73 (32-2-39 45.21%),36 (0.49),←,
42,"Lovett-Murray, Nathan",29y 197d,132 (50-2-80 38.64%),69 (0.52),←,
17,"Melksham, Jake",20y 278d,47 (22-1-24 47.87%),19 (0.40),←,
6,"Monfries, Angus",25y 135d,142 (57-3-82 41.20%),157 (1.11),←,
16,"Pears, Tayte",22y 70d,54 (23-1-30 43.52%),3 (0.06),←,
30,"Ryder, Paddy",24y 80d,127 (55-3-69 44.49%),82 (0.65),←,
5,"Stanton, Brent",26y 32d,172 (69-3-100 40.99%),114 (0.66),←,
4,"Watson, Jobe",27y 115d,142 (60-3-79 43.31%),68 (0.48),←,
11,"Zaharakis, David",22y 102d,63 (31-1-31 50.00%),62 (0.98),←,
Totals,Totals,24y 289d,1949 (909-38-1002 46.64%),1095 (0.56),,
C,"Hird, James",39y 119d,33 (19-1-13 59.09%),,←,
