Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 111d,72 (27-2-43 38.89%),8 (0.11),←,
29,"Bolton, Shai",18y 191d,4 (2-0-2 50.00%),2 (0.50),←,
40,"Butler, Dan",21y 14d,10 (6-0-4 60.00%),11 (1.10),←,
22,"Caddy, Josh",24y 262d,106 (59-1-46 56.13%),85 (0.80),11 (7-0-4 63.64%),9 (0.82)
46,"Castagna, Jason",20y 340d,17 (8-0-9 47.06%),15 (0.88),←,
9,"Cotchin, Trent",27y 71d,185 (90-2-93 49.19%),110 (0.59),←,
10,"Edwards, Shane",28y 235d,194 (83-5-106 44.07%),135 (0.70),←,
5,"Ellis, Brandon",23y 318d,122 (65-1-56 53.69%),43 (0.35),←,
6,"Grigg, Shaun",29y 59d,179 (87-2-90 49.16%),86 (0.48),136 (69-2-65 51.47%),76 (0.56)
2,"Grimes, Dylan",25y 336d,91 (50-0-41 54.95%),3 (0.03),←,
14,"Houli, Bachar",29y 36d,161 (78-3-80 49.38%),35 (0.22),135 (68-2-65 51.11%),26 (0.19)
23,"Lambert, Kane",25y 203d,39 (20-0-19 51.28%),20 (0.51),←,
27,"Lloyd, Sam",27y 106d,47 (22-0-25 46.81%),62 (1.32),←,
4,"Martin, Dustin",25y 356d,165 (79-2-84 48.48%),168 (1.02),←,
33,"McIntosh, Kamdyn",23y 75d,40 (22-0-18 55.00%),8 (0.20),←,
37,"Menadue, Connor",20y 271d,25 (13-0-12 52.00%),10 (0.40),←,
25,"Nankervis, Toby",22y 309d,23 (14-0-9 60.87%),7 (0.30),11 (7-0-4 63.64%),4 (0.36)
3,"Prestia, Dion",24y 248d,105 (33-0-72 31.43%),31 (0.30),10 (7-0-3 70.00%),1 (0.10)
18,"Rance, Alex",27y 251d,162 (75-2-85 46.91%),8 (0.05),←,
8,"Riewoldt, Jack",28y 229d,214 (96-4-114 45.79%),514 (2.40),←,
17,"Rioli, Daniel",20y 62d,30 (13-0-17 43.33%),25 (0.83),←,
15,"Short, Jayden",21y 144d,27 (12-0-15 44.44%),7 (0.26),←,
Totals,Totals,24y 259d,2018 (954-24-1040 47.27%),1393 (0.69),,
C,"Hardwick, Damien",44y 303d,169 (81-2-86 48.52%),,←,
