St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 184d,28 (12-0-16 42.86%),10 (0.36),←,
15,"Billings, Jack",21y 234d,45 (15-0-30 33.33%),28 (0.62),←,
22,"Brown, Nathan",28y 113d,133 (77-1-55 58.27%),7 (0.05),3 (1-0-2 33.33%),
27,"Bruce, Josh",24y 305d,71 (22-1-48 31.69%),99 (1.39),57 (21-1-35 37.72%),96 (1.68)
2,"Carlisle, Jake",25y 190d,88 (41-0-47 46.59%),54 (0.61),3 (1-0-2 33.33%),
7,"Dunstan, Luke",22y 70d,56 (21-1-34 38.39%),29 (0.52),←,
14,"Geary, Jarryn",28y 290d,144 (76-1-67 53.13%),25 (0.17),←,
19,"Gilbert, Sam",30y 233d,182 (102-5-75 57.42%),36 (0.20),←,
4,"Gresham, Jade",19y 228d,21 (11-0-10 52.38%),16 (0.76),←,
1,"Hickey, Tom",26y 34d,64 (20-1-43 32.03%),20 (0.31),52 (19-1-32 37.50%),15 (0.29)
13,"Lonie, Jack",20y 239d,30 (10-0-20 33.33%),25 (0.83),←,
32,"McCartin, Paddy",20y 355d,19 (7-0-12 36.84%),19 (1.00),←,
28,"Membrey, Tim",22y 318d,33 (16-1-16 50.00%),56 (1.70),32 (15-1-16 48.44%),56 (1.75)
11,"Montagna, Leigh",33y 158d,273 (144-5-124 53.66%),152 (0.56),←,
16,"Newnes, Jack",24y 44d,94 (32-1-61 34.57%),25 (0.27),←,
12,"Riewoldt, Nick",34y 174d,321 (158-6-157 50.16%),696 (2.17),←,
17,"Roberton, Dylan",25y 292d,105 (46-0-59 43.81%),14 (0.13),68 (24-0-44 35.29%),9 (0.13)
6,"Ross, Sebastian",23y 337d,62 (21-1-40 34.68%),8 (0.13),←,
5,"Savage, Shane",26y 94d,114 (61-1-52 53.95%),54 (0.47),58 (20-1-37 35.34%),17 (0.29)
9,"Steele, Jack",21y 117d,20 (9-0-11 45.00%),10 (0.50),3 (1-0-2 33.33%),1 (0.33)
29,"Webster, Jimmy",23y 285d,53 (15-1-37 29.25%),2 (0.04),←,
44,"Weller, Maverick",25y 55d,93 (26-1-66 28.49%),46 (0.49),61 (20-1-40 33.61%),43 (0.70)
Totals,Totals,25y 32d,2049 (942-27-1080 45.97%),1431 (0.70),,
C,"Richardson, Alan",51y 327d,70 (23-1-46 33.57%),,69 (23-1-45 34.06%),
