Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",22y 92d,42 (13-2-27 33.33%),15 (0.36),←,
20,"Bowden, Patrick",23y 311d,48 (8-1-39 17.71%),55 (1.15),←,
42,"Boyd, Matthew",22y 288d,37 (10-0-27 27.03%),6 (0.16),←,
17,"Cooney, Adam",19y 254d,31 (9-0-22 29.03%),27 (0.87),←,
4,"Cross, Daniel",22y 73d,36 (10-1-25 29.17%),2 (0.06),←,
10,"Eagleton, Nathan",26y 213d,162 (68-3-91 42.90%),130 (0.80),106 (42-1-63 40.09%),85 (0.80)
18,"Faulkner, Cameron",21y 20d,11 (4-0-7 36.36%),6 (0.55),←,
9,"Gilbee, Lindsay",23y 338d,63 (22-1-40 35.71%),36 (0.57),←,
16,"Griffen, Ryan",18y 319d,7 (2-0-5 28.57%),4 (0.57),←,
25,"Hargrave, Ryan",23y 320d,63 (21-2-40 34.92%),17 (0.27),←,
6,"Johnson, Brad",28y 328d,244 (108-5-131 45.29%),306 (1.25),←,
36,"Lake, Brian",23y 104d,43 (10-0-33 23.26%),8 (0.19),←,
23,"McMahon, Jordan",22y 15d,64 (17-2-45 28.13%),29 (0.45),←,
27,"Minson, Will",20y 61d,14 (6-0-8 42.86%),1 (0.07),←,
2,"Murphy, Robert",23y 2d,91 (30-2-59 34.07%),48 (0.53),←,
24,"Rawlings, Jade",27y 245d,143 (66-0-77 46.15%),94 (0.66),27 (7-0-20 25.93%),32 (1.19)
1,"Ray, Farren",19y 80d,12 (3-0-9 25.00%),3 (0.25),←,
30,"Robbins, Matthew",28y 34d,103 (39-2-62 38.83%),56 (0.54),96 (35-2-59 37.50%),56 (0.58)
5,"Smith, Rohan",32y 11d,268 (124-5-139 47.20%),226 (0.84),←,
31,"Street, Peter",25y 5d,35 (11-1-23 32.86%),8 (0.23),18 (4-0-14 22.22%),5 (0.28)
7,"West, Scott",30y 209d,266 (120-4-142 45.86%),94 (0.35),←,
37,"Wight, Cameron",20y 67d,3 (1-0-2 33.33%),,←,
Totals,Totals,23y 320d,1786 (702-31-1053 39.31%),1171 (0.66),,
C,"Eade, Rodney",47y 68d,164 (86-2-76 53.05%),,12 (5-0-7 41.67%),
