North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 108d,88 (37-0-51 42.05%),29 (0.33),78 (30-0-48 38.46%),25 (0.32)
15,"Bosenavulagi, Atu",21y 246d,18 (4-0-14 22.22%),1 (0.06),15 (2-0-13 13.33%),1 (0.07)
4,"Corr, Aidan",28y 4d,109 (48-3-58 45.41%),2 (0.02),11 (1-0-10 9.09%),
25,"Curtis, Paul",19y 78d,5 (0-0-5 0.00%),2 (0.40),←,
9,"Davies-Uniacke, Luke",22y 347d,59 (15-1-43 26.27%),15 (0.25),←,
22,"Goldstein, Todd",33y 324d,283 (127-2-154 45.23%),143 (0.51),←,
18,"Greenwood, Hugh",30y 76d,92 (41-2-49 45.65%),47 (0.51),9 (1-0-8 11.11%),2 (0.22)
37,"Hayden, Kyron",22y 348d,14 (3-0-11 21.43%),,←,
6,"Horne-Francis, Jason",18y 334d,9 (1-0-8 11.11%),2 (0.22),←,
20,"Larkey, Nick",23y 349d,60 (16-1-43 27.50%),101 (1.68),←,
11,"McDonald, Luke",27y 101d,147 (64-0-83 43.54%),17 (0.12),←,
39,"Perez, Flynn",20y 269d,10 (0-0-10 0.00%),,←,
24,"Powell, Tom",20y 80d,19 (2-1-16 13.16%),7 (0.37),←,
8,"Scott, Bailey",21y 316d,44 (5-1-38 12.50%),19 (0.43),←,
12,"Simpkin, Jy",24y 77d,104 (33-1-70 32.21%),39 (0.38),←,
5,"Taylor, Curtis",22y 45d,40 (8-1-31 21.25%),15 (0.38),←,
26,"Thomas, Tarryn",22y 57d,54 (17-1-36 32.41%),45 (0.83),←,
28,"Turner, Kayne",26y 141d,111 (46-1-64 41.89%),58 (0.52),←,
19,"Walker, Josh",29y 190d,132 (45-2-85 34.85%),75 (0.57),47 (8-1-38 18.09%),6 (0.13)
38,"Xerri, Tristan",23y 67d,19 (4-1-14 23.68%),8 (0.42),←,
17,"Young, Lachie",23y 45d,33 (7-1-25 22.73%),1 (0.03),25 (3-1-21 14.00%),
7,"Ziebell, Jack",31y 82d,249 (109-1-139 43.98%),173 (0.69),←,
44,"Zurhaar, Cameron",23y 364d,73 (21-1-51 29.45%),93 (1.27),←,
Totals,Totals,24y 224d,1772 (653-21-1098 36.85%),892 (0.50),,
C,"Noble, David",55y 6d,32 (5-1-26 17.19%),,←,
