Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 71d,253 (108-1-144 42.89%),171 (0.68),←,
39,"Connors, Daniel",19y 344d,8 (5-0-3 62.50%),5 (0.63),←,
9,"Cotchin, Trent",18y 146d,15 (9-0-6 60.00%),9 (0.60),←,
3,"Deledio, Brett",21y 135d,84 (35-2-47 42.86%),68 (0.81),←,
10,"Edwards, Shane",19y 311d,32 (10-2-20 34.38%),23 (0.72),←,
41,"Foley, Nathan",22y 358d,70 (25-2-43 37.14%),18 (0.26),←,
23,"Jackson, Daniel",22y 128d,47 (15-1-31 32.98%),15 (0.32),←,
17,"Johnson, Kane",30y 169d,220 (94-2-124 43.18%),76 (0.35),116 (39-2-75 34.48%),32 (0.28)
16,"McGuane, Luke",21y 201d,32 (11-1-20 35.94%),,←,
13,"McMahon, Jordan",25y 96d,136 (56-4-76 42.65%),43 (0.32),22 (11-1-10 52.27%),6 (0.27)
40,"Moore, Kelvin",24y 159d,46 (13-1-32 29.35%),9 (0.20),←,
20,"Morton, Mitch",21y 216d,29 (15-1-13 53.45%),46 (1.59),17 (9-1-7 55.88%),35 (2.06)
1,"Newman, Chris",26y 105d,133 (45-2-86 34.59%),17 (0.13),←,
12,"Richardson, Matthew",33y 165d,276 (115-2-159 42.03%),791 (2.87),←,
8,"Riewoldt, Jack",19y 305d,26 (11-1-14 44.23%),25 (0.96),←,
25,"Schulz, Jay",23y 135d,67 (24-2-41 37.31%),55 (0.82),←,
5,"Simmonds, Troy",30y 49d,179 (84-1-94 47.21%),124 (0.69),75 (32-1-42 43.33%),58 (0.77)
30,"Tambling, Richard",21y 354d,75 (32-2-41 44.00%),50 (0.67),←,
2,"Thursfield, Will",22y 134d,40 (13-2-25 35.00%),,←,
32,"Tivendale, Greg",29y 134d,188 (73-1-114 39.10%),125 (0.66),←,
21,"Tuck, Shane",26y 251d,91 (35-2-54 39.56%),44 (0.48),←,
35,"White, Matt",21y 138d,38 (16-2-20 44.74%),14 (0.37),←,
Totals,Totals,24y 87d,2085 (844-34-1207 40.48%),1728 (0.83),,
C,"Wallace, Terry",49y 262d,236 (114-4-118 49.15%),,88 (35-2-51 40.91%),
