Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",28y 263d,140 (44-1-95 31.79%),119 (0.85),35 (11-1-23 32.86%),39 (1.11)
40,"Birss, Shane",21y 149d,33 (10-2-21 33.33%),11 (0.33),←,
17,"Cooney, Adam",18y 312d,16 (3-0-13 18.75%),7 (0.44),←,
38,"Cross, Daniel",21y 130d,21 (4-1-16 21.43%),2 (0.10),←,
14,"Darcy, Luke",29y 26d,195 (87-4-104 45.64%),153 (0.78),←,
10,"Eagleton, Nathan",25y 271d,147 (62-3-82 43.20%),117 (0.80),91 (36-1-54 40.11%),72 (0.79)
9,"Gilbee, Lindsay",23y 30d,48 (16-1-31 34.38%),20 (0.42),←,
3,"Grant, Chris",31y 238d,293 (147-5-141 51.02%),496 (1.69),←,
8,"Hahn, Mitch",23y 89d,69 (22-1-46 32.61%),29 (0.42),←,
25,"Hargrave, Ryan",23y 12d,50 (15-2-33 32.00%),9 (0.18),←,
22,"Harrison, Ben",29y 203d,155 (64-2-89 41.94%),69 (0.45),79 (26-2-51 34.18%),30 (0.38)
6,"Johnson, Brad",28y 20d,229 (102-5-122 45.63%),283 (1.24),←,
36,"Lake, Brian",22y 162d,29 (4-0-25 13.79%),6 (0.21),←,
23,"McMahon, Jordan",21y 72d,51 (11-2-38 23.53%),27 (0.53),←,
32,"Morgan, Adam",22y 284d,10 (3-0-7 30.00%),2 (0.20),7 (1-0-6 14.29%),2 (0.29)
2,"Murphy, Robert",22y 59d,79 (25-2-52 32.91%),29 (0.37),←,
24,"Rawlings, Jade",26y 303d,135 (63-0-72 46.67%),92 (0.68),19 (4-0-15 21.05%),30 (1.58)
1,"Ray, Farren",18y 137d,6 (0-0-6 0.00%),,←,
30,"Robbins, Matthew",27y 91d,94 (35-2-57 38.30%),40 (0.43),87 (31-2-54 36.78%),40 (0.46)
5,"Smith, Rohan",31y 68d,254 (118-5-131 47.44%),216 (0.85),←,
31,"Street, Peter",24y 62d,32 (10-1-21 32.81%),8 (0.25),15 (3-0-12 20.00%),5 (0.33)
7,"West, Scott",29y 267d,251 (114-4-133 46.22%),93 (0.37),←,
Totals,Totals,24y 363d,2337 (959-43-1335 41.04%),1828 (0.78),,
C,"Rohde, Peter",39y 262d,42 (8-1-33 20.24%),,←,
