Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",26y 8d,149 (65-1-83 43.96%),90 (0.60),←,
5,"Broadbent, Matthew",24y 8d,98 (39-1-58 40.31%),40 (0.41),←,
27,"Carlile, Alipate",27y 101d,147 (62-1-84 42.52%),5 (0.03),←,
18,"Cornes, Kane",31y 216d,287 (145-2-140 50.87%),92 (0.32),←,
7,"Ebert, Brad",24y 129d,141 (58-1-82 41.49%),73 (0.52),65 (30-1-34 46.92%),40 (0.62)
9,"Gray, Robbie",26y 132d,109 (47-0-62 43.12%),146 (1.34),←,
8,"Hartlett, Hamish",23y 360d,84 (34-1-49 41.07%),52 (0.62),←,
36,"Hombsch, Jack",21y 155d,33 (14-0-19 42.42%),,24 (14-0-10 58.33%),
42,"Jonas, Tom",23y 212d,50 (22-1-27 45.00%),1 (0.02),←,
23,"Lobbe, Matthew",25y 178d,61 (28-0-33 45.90%),16 (0.26),←,
37,"Mitchell, Kane",24y 251d,23 (11-0-12 47.83%),14 (0.61),←,
6,"Monfries, Angus",27y 202d,186 (77-3-106 42.20%),217 (1.17),36 (19-0-17 52.78%),52 (1.44)
26,"Moore, Andrew",23y 71d,44 (18-0-26 40.91%),15 (0.34),←,
32,"Neade, Jake",20y 72d,18 (10-0-8 55.56%),14 (0.78),←,
13,"OShea, Cameron",22y 149d,53 (20-0-33 37.74%),7 (0.13),←,
29,"Pittard, Jasper",23y 130d,50 (26-0-24 52.00%),8 (0.16),←,
21,"Polec, Jared",21y 301d,34 (19-0-15 55.88%),22 (0.65),18 (12-0-6 66.67%),13 (0.72)
28,"Schulz, Jay",29y 113d,161 (64-3-94 40.68%),266 (1.65),90 (40-1-49 45.00%),208 (2.31)
12,"Trengove, Jackson",23y 280d,93 (36-1-56 39.25%),8 (0.09),←,
39,"Westhoff, Justin",27y 312d,153 (66-1-86 43.46%),196 (1.28),←,
16,"Wines, Ollie",19y 306d,43 (25-0-18 58.14%),17 (0.40),←,
20,"Wingard, Chad",21y 11d,61 (29-1-31 48.36%),82 (1.34),←,
Totals,Totals,24y 185d,2078 (915-17-1146 44.03%),1381 (0.66),,
C,"Hinkley, Ken",47y 313d,42 (25-0-17 59.52%),,←,
