Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 354d,56 (15-1-40 27.68%),22 (0.39),←,
18,"Cross, Daniel",31y 77d,222 (102-3-117 46.62%),34 (0.15),12 (4-0-8 33.33%),1 (0.08)
6,"Dawes, Chris",26y 30d,91 (59-1-31 65.38%),105 (1.15),20 (5-0-15 25.00%),22 (1.10)
14,"Dunn, Lynden",27y 32d,129 (34-2-93 27.13%),94 (0.73),←,
8,"Frawley, James",25y 268d,129 (34-1-94 26.74%),14 (0.11),←,
20,"Garland, Colin",26y 48d,106 (25-2-79 24.53%),14 (0.13),←,
31,"Grimes, Jack",25y 35d,80 (18-2-60 23.75%),6 (0.08),←,
38,"Howe, Jeremy",23y 351d,68 (15-0-53 22.06%),67 (0.99),←,
40,"Jamar, Mark",30y 310d,140 (48-3-89 35.36%),49 (0.35),←,
39,"Jetta, Neville",24y 123d,48 (11-2-35 25.00%),19 (0.40),←,
45,"Jones, Matt",26y 240d,34 (6-0-28 17.65%),6 (0.18),←,
2,"Jones, Nathan",26y 146d,169 (41-3-125 25.15%),82 (0.49),←,
16,"Kent, Dean",20y 111d,18 (3-0-15 16.67%),13 (0.72),←,
25,"McDonald, Tom",21y 270d,51 (11-0-40 21.57%),,←,
13,"McKenzie, Jordie",23y 359d,72 (18-1-53 25.69%),10 (0.14),←,
21,"Pedersen, Cameron",27y 90d,38 (12-0-26 31.58%),34 (0.89),22 (5-0-17 22.73%),14 (0.64)
27,"Riley, Aidan",22y 184d,14 (10-0-4 71.43%),6 (0.43),2 (2-0-0 100.00%),1 (0.50)
3,"Salem, Christian",18y 335d,7 (3-0-4 42.86%),6 (0.86),←,
12,"Tyson, Dom",21y 7d,25 (5-0-20 20.00%),13 (0.52),12 (4-0-8 33.33%),9 (0.75)
23,"Vince, Bernie",28y 256d,141 (72-0-69 51.06%),85 (0.60),12 (4-0-8 33.33%),5 (0.42)
7,"Viney, Jack",20y 63d,23 (5-0-18 21.74%),6 (0.26),←,
4,"Watts, Jack",23y 81d,85 (22-2-61 27.06%),70 (0.82),←,
Totals,Totals,24y 321d,1746 (569-23-1154 32.59%),755 (0.43),,
C,"Roos, Paul",50y 353d,214 (120-2-92 56.54%),,12 (4-0-8 33.33%),
