Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",21y 118d,1 (1-0-0 100.00%),,←,
1,"Boak, Travis",26y 260d,158 (70-1-87 44.62%),94 (0.59),←,
5,"Broadbent, Matthew",24y 260d,107 (44-1-62 41.59%),41 (0.38),←,
27,"Carlile, Alipate",27y 353d,156 (67-1-88 43.27%),5 (0.03),←,
7,"Ebert, Brad",25y 16d,150 (63-1-86 42.33%),80 (0.53),74 (35-1-38 47.97%),47 (0.64)
9,"Gray, Robbie",27y 19d,118 (52-0-66 44.07%),161 (1.36),←,
8,"Hartlett, Hamish",24y 247d,93 (39-1-53 42.47%),56 (0.60),←,
36,"Hombsch, Jack",22y 42d,42 (19-0-23 45.24%),,33 (19-0-14 57.58%),
42,"Jonas, Tom",24y 99d,59 (27-1-31 46.61%),1 (0.02),←,
48,"Krakouer, Nathan",26y 348d,54 (23-0-31 42.59%),15 (0.28),41 (22-0-19 53.66%),7 (0.17)
2,"Mitchell, Kane",25y 138d,24 (12-0-12 50.00%),15 (0.63),←,
6,"Monfries, Angus",28y 89d,194 (81-3-110 42.53%),228 (1.18),44 (23-0-21 52.27%),63 (1.43)
29,"Pittard, Jasper",24y 17d,59 (31-0-28 52.54%),9 (0.15),←,
21,"Polec, Jared",22y 188d,43 (24-0-19 55.81%),26 (0.60),27 (17-0-10 62.96%),17 (0.63)
4,"Ryder, Paddy",27y 35d,173 (80-4-89 47.40%),119 (0.69),3 (1-0-2 33.33%),2 (0.67)
28,"Schulz, Jay",30y,170 (69-3-98 41.47%),285 (1.68),99 (45-1-53 45.96%),227 (2.29)
12,"Trengove, Jackson",24y 167d,101 (40-1-60 40.10%),8 (0.08),←,
39,"Westhoff, Justin",28y 199d,162 (71-1-90 44.14%),205 (1.27),←,
19,"White, Matt",28y 3d,130 (60-4-66 47.69%),83 (0.64),25 (16-0-9 64.00%),29 (1.16)
16,"Wines, Ollie",20y 193d,52 (30-0-22 57.69%),24 (0.46),←,
20,"Wingard, Chad",21y 263d,70 (34-1-35 49.29%),99 (1.41),←,
40,"Young, Aaron",22y 133d,32 (15-1-16 48.44%),13 (0.41),←,
Totals,Totals,25y 62d,2148 (952-24-1172 44.32%),1567 (0.73),,
C,"Hinkley, Ken",48y 200d,51 (30-0-21 58.82%),,←,
