Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",20y 89d,22 (7-1-14 34.09%),,←,
30,"Conca, Reece",19y 274d,24 (8-1-15 35.42%),5 (0.21),←,
9,"Cotchin, Trent",22y 35d,71 (29-1-41 41.55%),40 (0.56),←,
7,"Dea, Matt",20y 212d,10 (4-0-6 40.00%),,←,
3,"Deledio, Brett",25y 24d,157 (57-4-96 37.58%),105 (0.67),←,
10,"Edwards, Shane",23y 200d,94 (29-4-61 32.98%),40 (0.43),←,
42,"Ellis, Brandon",18y 283d,7 (3-0-4 42.86%),1 (0.14),←,
41,"Foley, Nathan",26y 247d,117 (39-3-75 34.62%),34 (0.29),←,
6,"Grigg, Shaun",24y 23d,71 (29-1-41 41.55%),23 (0.32),28 (11-1-16 41.07%),13 (0.46)
2,"Grimes, Dylan",20y 301d,15 (7-0-8 46.67%),,←,
14,"Houli, Bachar",24y,55 (21-2-32 40.00%),15 (0.27),29 (11-1-17 39.66%),6 (0.21)
23,"Jackson, Daniel",26y 17d,110 (34-3-73 32.27%),33 (0.30),←,
28,"King, Jake",28y 47d,78 (24-4-50 33.33%),48 (0.62),←,
20,"Maric, Ivan",26y 129d,84 (46-0-38 54.76%),32 (0.38),7 (3-0-4 42.86%),4 (0.57)
4,"Martin, Dustin",20y 321d,50 (17-1-32 35.00%),50 (1.00),←,
13,"Miller, Brad",28y 311d,154 (54-2-98 35.71%),119 (0.77),21 (10-0-11 47.62%),30 (1.43)
38,"Morris, Steven",23y 133d,7 (3-0-4 42.86%),,←,
26,"Nahas, Robin",24y 184d,62 (18-2-42 30.65%),71 (1.15),←,
17,"Newman, Chris",29y 360d,199 (64-4-131 33.17%),30 (0.15),←,
18,"Rance, Alex",22y 216d,51 (13-1-37 26.47%),7 (0.14),←,
8,"Riewoldt, Jack",23y 194d,97 (33-3-61 35.57%),213 (2.20),←,
21,"Tuck, Shane",30y 140d,147 (53-3-91 37.07%),59 (0.40),←,
Totals,Totals,24y 37d,1682 (592-40-1050 35.20%),925 (0.55),,
C,"Hardwick, Damien",39y 268d,51 (17-1-33 34.31%),,←,
