Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",21y 350d,25 (7-1-17 30.00%),9 (0.36),←,
29,"Davey, Alwyn",27y 40d,59 (26-1-32 44.92%),60 (1.02),←,
31,"Fletcher, Dustin",36y 48d,340 (199-5-136 59.26%),68 (0.20),←,
21,"Heppell, Dyson",19y 41d,13 (5-1-7 42.31%),,←,
43,"Hibberd, Michael",21y 172d,7 (2-0-5 28.57%),1 (0.14),←,
19,"Hille, David",30y 22d,174 (79-1-94 45.69%),132 (0.76),←,
39,"Hocking, Heath",23y 179d,55 (22-2-31 41.82%),20 (0.36),←,
40,"Howlett, Ben",22y 246d,28 (10-1-17 37.50%),12 (0.43),←,
18,"Hurley, Michael",21y 23d,39 (13-2-24 35.90%),35 (0.90),←,
7,"Jetta, Leroy",22y 353d,52 (23-1-28 45.19%),38 (0.73),←,
14,"Lonergan, Sam",24y 90d,65 (26-2-37 41.54%),33 (0.51),←,
10,"McVeigh, Mark",30y 149d,219 (102-4-113 47.49%),103 (0.47),←,
17,"Melksham, Jake",19y 299d,27 (8-1-18 31.48%),10 (0.37),←,
6,"Monfries, Angus",24y 156d,122 (43-3-76 36.48%),134 (1.10),←,
23,"Myers, David",21y 359d,30 (12-0-18 40.00%),6 (0.20),←,
16,"Pears, Tayte",21y 92d,40 (13-1-26 33.75%),3 (0.08),←,
9,"Prismall, Brent",24y 345d,56 (29-3-24 54.46%),24 (0.43),31 (11-2-18 38.71%),9 (0.29)
30,"Ryder, Paddy",23y 102d,107 (41-3-63 39.72%),60 (0.56),←,
5,"Stanton, Brent",25y 54d,152 (55-3-94 37.17%),96 (0.63),←,
4,"Watson, Jobe",26y 136d,126 (49-3-74 40.08%),57 (0.45),←,
12,"Welsh, Andrew",28y 133d,158 (62-2-94 39.87%),30 (0.19),←,
11,"Zaharakis, David",21y 123d,43 (17-1-25 40.70%),46 (1.07),←,
Totals,Totals,24y 160d,1937 (843-41-1053 43.52%),977 (0.50),,
C,"Hird, James",38y 140d,13 (5-1-7 42.31%),,←,
