Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",19y 90d,5 (5-0-0 100.00%),3 (0.60),←,
30,"Bayes, Mark",29y 155d,216 (83-2-131 38.89%),149 (0.69),←,
31,"Carey, Stefan",20y 205d,3 (2-1-0 83.33%),1 (0.33),←,
23,"Crawford, Justin",19y 150d,16 (10-1-5 65.63%),11 (0.69),←,
8,"Cresswell, Daryn",25y 87d,88 (26-1-61 30.11%),70 (0.80),←,
18,"Direen, Scott",23y 302d,49 (19-0-30 38.78%),10 (0.20),←,
6,"Dunkley, Andrew",28y 49d,95 (30-2-63 32.63%),7 (0.07),←,
12,"Dyson, Kevin",29y 105d,87 (48-1-38 55.75%),26 (0.30),17 (13-1-3 79.41%),1 (0.06)
10,"Filandia, Peter",26y 95d,45 (19-1-25 43.33%),35 (0.78),32 (12-1-19 39.06%),21 (0.66)
29,"Garlick, Simon",21y 129d,37 (21-0-16 56.76%),24 (0.65),←,
9,"Grant, Shannon",19y 120d,30 (17-1-12 58.33%),20 (0.67),←,
39,"Heuskes, Adam",20y 150d,44 (22-0-22 50.00%),5 (0.11),←,
14,"Kelly, Paul",27y 20d,132 (38-3-91 29.92%),80 (0.61),←,
24,"Kickett, Derek",33y 316d,147 (78-2-67 53.74%),174 (1.18),58 (26-1-31 45.69%),68 (1.17)
4,"Lockett, Tony",30y 161d,221 (91-1-129 41.40%),1118 (5.06),38 (23-1-14 61.84%),220 (5.79)
34,"Luff, Troy",26y 269d,60 (23-2-35 40.00%),49 (0.82),←,
11,"Maxfield, Stuart",24y 130d,109 (50-2-57 46.79%),77 (0.71),20 (15-1-4 77.50%),12 (0.60)
17,"Mooney, Jason",23y 73d,53 (13-0-40 24.53%),22 (0.42),←,
19,"OLoughlin, Michael",19y 179d,31 (18-1-12 59.68%),28 (0.90),←,
1,"Roos, Paul",33y 51d,309 (132-1-176 42.88%),281 (0.91),40 (22-1-17 56.25%),11 (0.28)
7,"Seymour, Brad",20y 106d,35 (16-1-18 47.14%),1 (0.03),←,
Totals,Totals,24y 297d,1812 (761-23-1028 42.00%),2191 (1.21),,
C,"Eade, Rodney",38y 135d,20 (15-1-4 77.50%),,←,
