Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",30y 153d,263 (159-4-100 61.22%),323 (1.23),15 (8-0-7 53.33%),16 (1.07)
5,"Boyd, Matthew",24y 334d,85 (38-0-47 44.71%),27 (0.32),←,
17,"Cooney, Adam",21y 300d,82 (38-0-44 46.34%),86 (1.05),←,
14,"Darcy, Luke",32y 15d,221 (99-4-118 45.70%),178 (0.81),←,
10,"Eagleton, Nathan",28y 259d,208 (94-3-111 45.91%),179 (0.86),152 (68-1-83 45.07%),134 (0.88)
29,"Everitt, Andrejs",18y 136d,4 (2-0-2 50.00%),3 (0.75),←,
13,"Giansiracusa, Daniel",25y 138d,120 (48-2-70 40.83%),112 (0.93),←,
40,"Harbrow, Jarrod",19y 9d,10 (7-0-3 70.00%),3 (0.30),←,
25,"Hargrave, Ryan",26y 1d,111 (47-2-62 43.24%),31 (0.28),←,
19,"Higgins, Shaun",19y 145d,22 (13-0-9 59.09%),23 (1.05),←,
31,"Hill, Josh",18y 189d,1 (0-0-1 0.00%),,←,
6,"Johnson, Brad",31y 9d,295 (137-5-153 47.29%),455 (1.54),←,
36,"Lake, Brian",25y 150d,92 (38-0-54 41.30%),9 (0.10),←,
23,"McMahon, Jordan",24y 61d,111 (45-2-64 41.44%),37 (0.33),←,
38,"Morris, Dale",24y 210d,57 (33-0-24 57.89%),1 (0.02),←,
2,"Murphy, Robert",25y 48d,122 (48-2-72 40.16%),91 (0.75),←,
15,"Power, Sam",24y 25d,79 (28-1-50 36.08%),16 (0.20),←,
1,"Ray, Farren",21y 126d,58 (28-0-30 48.28%),26 (0.45),←,
34,"Skipper, Wayde",24y 148d,39 (17-1-21 44.87%),16 (0.41),←,
35,"Tiller, Stephen",20y 123d,1 (0-0-1 0.00%),2 (2.00),←,
37,"Wight, Cameron",22y 113d,24 (9-0-15 37.50%),2 (0.08),←,
12,"Williams, Tom",21y 10d,8 (5-0-3 62.50%),,←,
Totals,Totals,24y 7d,2013 (933-26-1054 46.35%),1620 (0.80),,
C,"Eade, Rodney",49y 114d,215 (115-2-98 53.95%),,63 (34-0-29 53.97%),
