Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
24,"Blee, Nathan",21y 361d,4 (0-1-3 12.50%),,←,
10,"Boak, Travis",24y 32d,108 (42-1-65 39.35%),54 (0.50),←,
5,"Broadbent, Matthew",22y 32d,55 (14-1-40 26.36%),29 (0.53),←,
27,"Carlile, Alipate",25y 125d,111 (41-1-69 37.39%),4 (0.04),←,
1,"Cassisi, Domenic",29y 346d,203 (99-2-102 49.26%),73 (0.36),←,
18,"Cornes, Kane",29y 241d,245 (121-2-122 49.80%),86 (0.35),←,
7,"Ebert, Brad",22y 153d,98 (33-1-64 34.18%),50 (0.51),22 (5-1-16 25.00%),17 (0.77)
33,"Ebert, Brett",28y 289d,166 (72-2-92 43.98%),240 (1.45),←,
8,"Hartlett, Hamish",22y 19d,46 (12-1-33 27.17%),19 (0.41),←,
42,"Jonas, Tom",21y 237d,13 (2-1-10 19.23%),,←,
44,"Logan, Tom",27y 62d,104 (32-1-71 31.25%),22 (0.21),101 (32-1-68 32.18%),22 (0.22)
35,"McCarthy, John",22y 288d,39 (16-1-22 42.31%),15 (0.38),21 (4-1-16 21.43%),5 (0.24)
6,"Pearce, Danyle",26y 148d,154 (59-1-94 38.64%),76 (0.49),←,
31,"Pfeiffer, Darren",24y 340d,23 (6-1-16 28.26%),6 (0.26),16 (3-1-12 21.88%),2 (0.13)
34,"Redden, Jarrad",21y 250d,9 (2-1-6 27.78%),1 (0.11),←,
15,"Rodan, David",28y 330d,176 (62-1-113 35.51%),129 (0.73),111 (43-1-67 39.19%),86 (0.77)
28,"Schulz, Jay",27y 137d,118 (39-3-76 34.32%),164 (1.39),47 (15-1-31 32.98%),106 (2.26)
21,"Thomas, Matt",25y 188d,83 (25-1-57 30.72%),27 (0.33),←,
12,"Trengove, Jackson",21y 305d,61 (14-1-46 23.77%),6 (0.10),←,
39,"Westhoff, Justin",25y 337d,111 (41-1-69 37.39%),144 (1.30),←,
20,"Wingard, Chad",19y 35d,19 (5-1-13 28.95%),9 (0.47),←,
40,"Young, Aaron",19y 271d,12 (1-1-10 12.50%),4 (0.33),←,
Totals,Totals,24y 189d,1958 (738-27-1193 37.69%),1158 (0.59),,
C,"Hocking, Garry",44y 23d,4 (0-1-3 12.50%),,←,
