North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 116d,89 (37-0-52 41.57%),30 (0.34),79 (30-0-49 37.97%),26 (0.33)
4,"Corr, Aidan",28y 12d,110 (48-3-59 45.00%),2 (0.02),12 (1-0-11 8.33%),
25,"Curtis, Paul",19y 86d,6 (0-0-6 0.00%),3 (0.50),←,
9,"Davies-Uniacke, Luke",22y 355d,60 (15-1-44 25.83%),15 (0.25),←,
22,"Goldstein, Todd",33y 332d,284 (127-2-155 45.07%),145 (0.51),←,
18,"Greenwood, Hugh",30y 84d,93 (41-2-50 45.16%),47 (0.51),10 (1-0-9 10.00%),2 (0.20)
37,"Hayden, Kyron",22y 356d,15 (3-0-12 20.00%),,←,
6,"Horne-Francis, Jason",18y 342d,10 (1-0-9 10.00%),2 (0.20),←,
20,"Larkey, Nick",23y 357d,61 (16-1-44 27.05%),101 (1.66),←,
1,"Mahony, Jack",20y 198d,39 (5-1-33 14.10%),16 (0.41),←,
11,"McDonald, Luke",27y 109d,148 (64-0-84 43.24%),17 (0.11),←,
39,"Perez, Flynn",20y 277d,11 (0-0-11 0.00%),,←,
24,"Powell, Tom",20y 88d,20 (2-1-17 12.50%),7 (0.35),←,
8,"Scott, Bailey",21y 324d,45 (5-1-39 12.22%),19 (0.42),←,
12,"Simpkin, Jy",24y 85d,105 (33-1-71 31.90%),40 (0.38),←,
5,"Taylor, Curtis",22y 53d,41 (8-1-32 20.73%),15 (0.37),←,
26,"Thomas, Tarryn",22y 65d,55 (17-1-37 31.82%),45 (0.82),←,
28,"Turner, Kayne",26y 149d,112 (46-1-65 41.52%),58 (0.52),←,
19,"Walker, Josh",29y 198d,133 (45-2-86 34.59%),75 (0.56),48 (8-1-39 17.71%),6 (0.13)
38,"Xerri, Tristan",23y 75d,20 (4-1-15 22.50%),8 (0.40),←,
17,"Young, Lachie",23y 53d,34 (7-1-26 22.06%),1 (0.03),26 (3-1-22 13.46%),
7,"Ziebell, Jack",31y 90d,250 (109-1-140 43.80%),174 (0.70),←,
44,"Zurhaar, Cameron",24y 7d,74 (21-1-52 29.05%),94 (1.27),←,
Totals,Totals,24y 213d,1815 (654-22-1139 36.03%),914 (0.50),,
C,"Noble, David",55y 14d,33 (5-1-27 16.67%),,←,
