Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
24,"Blee, Nathan",22y 337d,5 (0-1-4 10.00%),,←,
1,"Boak, Travis",25y 9d,126 (52-1-73 41.67%),68 (0.54),←,
5,"Broadbent, Matthew",23y 9d,74 (25-1-48 34.46%),36 (0.49),←,
11,"Butcher, John",22y 38d,20 (7-0-13 35.00%),31 (1.55),←,
27,"Carlile, Alipate",26y 102d,129 (51-1-77 39.92%),5 (0.04),←,
25,"Cassisi, Domenic",30y 322d,212 (105-2-105 50.00%),73 (0.34),←,
30,"Colquhoun, Sam",18y 233d,6 (3-0-3 50.00%),2 (0.33),←,
18,"Cornes, Kane",30y 217d,263 (131-2-130 50.19%),90 (0.34),←,
7,"Ebert, Brad",23y 130d,117 (44-1-72 38.03%),56 (0.48),41 (16-1-24 40.24%),23 (0.56)
9,"Gray, Robbie",25y 133d,86 (33-0-53 38.37%),117 (1.36),←,
8,"Hartlett, Hamish",22y 361d,65 (23-1-41 36.15%),34 (0.52),←,
23,"Lobbe, Matthew",24y 179d,38 (15-0-23 39.47%),9 (0.24),←,
37,"Mitchell, Kane",23y 252d,12 (6-0-6 50.00%),7 (0.58),←,
6,"Monfries, Angus",26y 203d,169 (69-3-97 41.72%),200 (1.18),19 (11-0-8 57.89%),35 (1.84)
26,"Moore, Andrew",22y 72d,36 (15-0-21 41.67%),12 (0.33),←,
13,"OShea, Cameron",21y 150d,41 (15-0-26 36.59%),7 (0.17),←,
29,"Pittard, Jasper",22y 131d,26 (12-0-14 46.15%),5 (0.19),←,
28,"Schulz, Jay",28y 114d,137 (50-3-84 37.59%),200 (1.46),66 (26-1-39 40.15%),142 (2.15)
12,"Trengove, Jackson",22y 281d,73 (23-1-49 32.19%),7 (0.10),←,
39,"Westhoff, Justin",26y 313d,129 (52-1-76 40.70%),167 (1.29),←,
16,"Wines, Ollie",18y 307d,19 (11-0-8 57.89%),6 (0.32),←,
20,"Wingard, Chad",20y 12d,38 (16-1-21 43.42%),45 (1.18),←,
Totals,Totals,24y 11d,1821 (758-19-1044 41.63%),1177 (0.65),,
C,"Hinkley, Ken",46y 314d,18 (11-0-7 61.11%),,←,
