Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 185d,340 (163-3-174 48.38%),628 (1.85),208 (85-3-120 41.59%),318 (1.53)
41,"Casboult, Levi",31y 76d,151 (47-1-103 31.46%),153 (1.01),←,
46,"Cottrell, Matthew",21y 91d,14 (7-0-7 50.00%),4 (0.29),←,
9,"Cripps, Patrick",26y 73d,129 (35-1-93 27.52%),62 (0.48),←,
35,"Curnow, Ed",31y 204d,193 (71-2-120 37.31%),44 (0.23),←,
12,"De Koning, Tom",21y 318d,11 (4-0-7 36.36%),3 (0.27),←,
15,"Docherty, Sam",27y 225d,119 (39-1-79 33.19%),14 (0.12),106 (33-1-72 31.60%),13 (0.12)
8,"Fogarty, Lachie",22y 59d,34 (17-0-17 50.00%),11 (0.32),11 (4-0-7 36.36%),5 (0.45)
40,"Gibbons, Michael",26y 15d,47 (17-0-30 36.17%),35 (0.74),←,
14,"Jones, Liam",30y 95d,153 (53-0-100 34.64%),84 (0.55),87 (26-0-61 29.89%),16 (0.18)
21,"Martin, Jack",26y 121d,114 (31-1-82 27.63%),96 (0.84),17 (6-0-11 35.29%),15 (0.88)
10,"McKay, Harry",23y 157d,59 (17-0-42 28.81%),109 (1.85),←,
3,"Murphy, Marc",33y 315d,294 (115-1-178 39.29%),196 (0.67),←,
24,"Newman, Nic",28y 135d,56 (28-0-28 50.00%),14 (0.25),25 (8-0-17 32.00%),6 (0.24)
44,"Owies, Matthew",24y 72d,6 (3-0-3 50.00%),8 (1.33),←,
27,"Pittonet, Marc",24y 361d,31 (14-0-17 45.16%),4 (0.13),24 (9-0-15 37.50%),4 (0.17)
42,"Saad, Adam",26y 311d,120 (47-2-71 40.00%),9 (0.08),11 (4-0-7 36.36%),1 (0.09)
43,"Setterfield, Will",23y 114d,42 (16-0-26 38.10%),10 (0.24),40 (15-0-25 37.50%),10 (0.25)
1,"Silvagni, Jack",23y 164d,69 (18-0-51 26.09%),51 (0.74),←,
13,"Stocker, Liam",21y 127d,11 (2-0-9 18.18%),1 (0.09),←,
18,"Walsh, Sam",20y 332d,50 (18-0-32 36.00%),18 (0.36),←,
23,"Weitering, Jacob",23y 188d,104 (28-0-76 26.92%),10 (0.10),←,
6,"Williams, Zac",26y 252d,121 (61-0-60 50.41%),29 (0.24),8 (2-0-6 25.00%),2 (0.25)
Totals,Totals,26y 31d,2268 (851-12-1405 37.52%),1593 (0.70),,
C,"Teague, David",40y 25d,39 (17-0-22 43.59%),,←,
