Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 261d,349 (166-3-180 47.99%),638 (1.83),217 (88-3-126 41.24%),328 (1.51)
41,"Casboult, Levi",31y 152d,153 (48-1-104 31.70%),154 (1.01),←,
30,"Curnow, Charlie",24y 192d,61 (11-0-50 18.03%),79 (1.30),←,
35,"Curnow, Ed",31y 280d,203 (75-2-126 37.44%),46 (0.23),←,
12,"De Koning, Tom",22y 29d,21 (8-0-13 38.10%),8 (0.38),←,
2,"Dow, Paddy",21y 302d,58 (15-0-43 25.86%),19 (0.33),←,
29,"Durdin, Corey",19y 122d,1 (0-0-1 0.00%),,←,
25,"Fisher, Zac",23y 60d,72 (16-0-56 22.22%),30 (0.42),←,
36,"Honey, Josh",19y 301d,5 (3-0-2 60.00%),6 (1.20),←,
17,"Kemp, Brodie",20y 105d,1 (0-0-1 0.00%),,←,
7,"Kennedy, Matthew",24y 130d,60 (25-2-33 43.33%),29 (0.48),41 (14-0-27 34.15%),22 (0.54)
11,"McGovern, Mitch",26y 307d,80 (44-1-35 55.63%),103 (1.29),32 (10-0-22 31.25%),36 (1.13)
3,"Murphy, Marc",34y 26d,300 (117-1-182 39.17%),197 (0.66),←,
24,"Newman, Nic",28y 211d,66 (32-0-34 48.48%),14 (0.21),35 (12-0-23 34.29%),6 (0.17)
32,"Newnes, Jack",28y 171d,190 (69-2-119 36.84%),72 (0.38),35 (14-0-21 40.00%),17 (0.49)
4,"OBrien, Lochie",21y 330d,40 (10-0-30 25.00%),11 (0.28),←,
5,"Petrevski-Seton, Sam",23y 176d,94 (27-0-67 28.72%),20 (0.21),←,
20,"Plowman, Lachie",26y 337d,128 (40-0-88 31.25%),2 (0.02),108 (36-0-72 33.33%),1 (0.01)
42,"Saad, Adam",27y 22d,130 (51-2-77 40.00%),10 (0.08),21 (8-0-13 38.10%),2 (0.10)
13,"Stocker, Liam",21y 203d,21 (6-0-15 28.57%),2 (0.10),←,
18,"Walsh, Sam",21y 43d,60 (22-0-38 36.67%),26 (0.43),←,
23,"Weitering, Jacob",23y 264d,114 (32-0-82 28.07%),10 (0.09),←,
31,"Williamson, Tom",22y 245d,42 (16-0-26 38.10%),4 (0.10),←,
Totals,Totals,25y 74d,2249 (833-14-1402 37.04%),1480 (0.66),,
C,"Teague, David",40y 101d,49 (21-0-28 42.86%),,←,
