Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",26y 310d,26 (13-0-13 50.00%),16 (0.62),←,
22,"Bowyer, Glen",20y 144d,7 (4-0-3 57.14%),2 (0.29),←,
17,"Chick, Daniel",24y 100d,94 (41-2-51 44.68%),97 (1.03),←,
23,"Collica, Michael",22y 316d,29 (12-1-16 43.10%),4 (0.14),←,
9,"Crawford, Shane",25y 254d,145 (68-2-75 47.59%),109 (0.75),←,
24,"Croad, Trent",20y 72d,49 (22-1-26 45.92%),44 (0.90),←,
19,"Dixon, Ben",22y 341d,58 (29-1-28 50.86%),81 (1.40),←,
34,"Graham, Mark",27y 68d,126 (53-2-71 42.86%),44 (0.35),←,
5,"Harford, Daniel",23y 62d,106 (45-1-60 42.92%),45 (0.42),←,
2,"Holland, Nick",25y 296d,107 (45-2-60 42.99%),159 (1.49),←,
37,"Lekkas, Angelo",23y 326d,76 (30-1-45 40.13%),21 (0.28),←,
7,"McCabe, Luke",23y 284d,82 (36-1-45 44.51%),7 (0.09),←,
20,"Rawlings, Jade",22y 224d,39 (16-0-23 41.03%),15 (0.38),←,
32,"Rock, Anthony",29y 234d,204 (121-1-82 59.56%),146 (0.72),26 (13-1-12 51.92%),8 (0.31)
4,"Salmon, Paul",35y 121d,296 (157-4-135 53.72%),545 (1.84),87 (34-2-51 40.23%),36 (0.41)
11,"Smith, Joel",23y 17d,82 (40-1-41 49.39%),65 (0.79),24 (11-1-12 47.92%),14 (0.58)
29,"Tallis, Rayden",24y 346d,80 (33-0-47 41.25%),12 (0.15),←,
6,"Taylor, Richard",26y 311d,106 (46-2-58 44.34%),44 (0.42),←,
16,"Thompson, Nathan",22y 96d,29 (14-1-14 50.00%),39 (1.34),←,
21,"Vandenberg, Richard",23y 127d,21 (8-1-12 40.48%),4 (0.19),←,
30,"Woods, Tony",30y 323d,144 (61-2-81 43.06%),29 (0.20),113 (45-2-66 40.71%),19 (0.17)
36,"Young, Barry",29y 329d,138 (69-2-67 50.72%),68 (0.49),9 (4-0-5 44.44%),
Totals,Totals,25y 97d,2044 (963-28-1053 47.11%),1596 (0.78),,
C,"Schwab, Peter",39y 241d,11 (5-0-6 45.45%),,←,
