St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 214d,43 (18-0-25 41.86%),25 (0.58),←,
15,"Billings, Jack",25y 228d,129 (50-1-78 39.15%),92 (0.71),←,
16,"Butler, Dan",24y 304d,67 (43-0-24 64.18%),83 (1.24),22 (12-0-10 54.55%),30 (1.36)
2,"Carlisle, Jake",29y 184d,148 (67-1-80 45.61%),61 (0.41),63 (27-1-35 43.65%),7 (0.11)
11,"Clark, Hunter",22y 8d,50 (21-1-28 43.00%),6 (0.12),←,
1,"Coffield, Nick",21y 162d,39 (15-1-23 39.74%),1 (0.03),←,
5,"Crouch, Brad",27y 79d,96 (48-0-48 50.00%),35 (0.36),1 (0-0-1 0.00%),1 (1.00)
4,"Gresham, Jade",23y 222d,95 (41-1-53 43.68%),99 (1.04),←,
22,"Higgins, Jack",22y 15d,46 (31-1-14 68.48%),35 (0.76),3 (1-0-2 33.33%),6 (2.00)
8,"Hill, Bradley",27y 268d,171 (106-0-65 61.99%),82 (0.48),22 (12-0-10 54.55%),3 (0.14)
20,"Howard, Dougal",25y 9d,67 (35-0-32 52.24%),15 (0.22),22 (12-0-10 54.55%),1 (0.05)
3,"Jones, Zak",26y 19d,108 (58-0-50 53.70%),28 (0.26),18 (9-0-9 50.00%),5 (0.28)
12,"King, Max",20y 270d,20 (10-0-10 50.00%),25 (1.25),←,
21,"Long, Ben",23y 225d,48 (18-1-29 38.54%),21 (0.44),←,
13,"Lonie, Jack",24y 233d,79 (32-0-47 40.51%),71 (0.90),←,
36,"McKenzie, Daniel",24y 321d,51 (19-0-32 37.25%),3 (0.06),←,
27,"McKernan, Shaun",30y 214d,90 (38-1-51 42.78%),73 (0.81),3 (1-0-2 33.33%),1 (0.33)
28,"Membrey, Tim",26y 312d,113 (50-2-61 45.13%),194 (1.72),112 (49-2-61 44.64%),194 (1.73)
6,"Ross, Sebastian",27y 331d,143 (53-2-88 37.76%),26 (0.18),←,
35,"Sinclair, Jack",26y 50d,101 (40-1-60 40.10%),40 (0.40),←,
9,"Steele, Jack",25y 111d,100 (41-1-58 41.50%),40 (0.40),83 (33-1-49 40.36%),31 (0.37)
44,"Wilkie, Callum",25y 24d,44 (21-0-23 47.73%),,←,
32,"Wood, Mason",27y 202d,67 (31-0-36 46.27%),76 (1.13),2 (1-0-1 50.00%),
Totals,Totals,25y 95d,1915 (886-14-1015 46.27%),1131 (0.59),,
C,"Ratten, Brett",49y 266d,148 (75-1-72 51.01%),,28 (15-0-13 53.57%),
