Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
25,"Clarke, Tim",23y 119d,64 (26-0-38 40.63%),22 (0.34),←,
9,"Crawford, Shane",30y 324d,249 (118-2-129 47.79%),193 (0.78),←,
24,"Croad, Trent",25y 143d,161 (72-1-88 45.03%),152 (0.94),123 (52-1-70 42.68%),92 (0.75)
19,"Dixon, Ben",28y 46d,159 (77-1-81 48.74%),207 (1.30),←,
1,"Everitt, Peter",31y 88d,234 (88-2-144 38.03%),358 (1.53),54 (15-0-39 27.78%),58 (1.07)
38,"Franklin, Lance",18y 181d,16 (4-0-12 25.00%),16 (1.00),←,
3,"Hay, Jonathan",25y 351d,145 (64-1-80 44.48%),12 (0.08),←,
15,"Hodge, Luke",21y 45d,62 (24-0-38 38.71%),40 (0.65),←,
8,"Jacobs, Danny",25y 35d,106 (59-1-46 56.13%),28 (0.26),25 (5-0-20 20.00%),5 (0.20)
18,"Ladson, Rick",21y 162d,30 (8-0-22 26.67%),17 (0.57),←,
37,"Lekkas, Angelo",29y 31d,176 (74-1-101 42.33%),117 (0.66),←,
40,"Lewis, Jordan",19y 97d,15 (4-0-11 26.67%),2 (0.13),←,
12,"Lonie, Nathan",22y 148d,60 (19-0-41 31.67%),32 (0.53),←,
7,"Osborne, Michael",23y 1d,54 (15-0-39 27.78%),12 (0.22),←,
16,"Ries, Nick",23y 16d,69 (28-0-41 40.58%),16 (0.23),←,
35,"Roughead, Jarryd",18y 188d,12 (4-0-8 33.33%),6 (0.50),←,
28,"Sewell, Brad",21y 178d,16 (1-0-15 6.25%),,←,
11,"Smith, Joel",28y 88d,181 (81-1-99 45.03%),86 (0.48),123 (52-1-70 42.68%),35 (0.28)
43,"Taylor, Simon",22y 346d,13 (4-0-9 30.77%),4 (0.31),←,
21,"Vandenberg, Richard",28y 197d,117 (49-1-67 42.31%),50 (0.43),←,
6,"Williams, Mark",22y 108d,51 (14-0-37 27.45%),107 (2.10),←,
45,"Young, Clinton",19y 164d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,24y 23d,1993 (834-11-1148 41.85%),1478 (0.74),,
C,"Clarkson, Alastair",37y 94d,18 (4-0-14 22.22%),,←,
