Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",24y 40d,32 (9-1-22 29.69%),13 (0.41),←,
17,"Blease, Sam",21y 168d,17 (4-0-13 23.53%),12 (0.71),←,
14,"Dunn, Lynden",25y 83d,95 (28-2-65 30.53%),86 (0.91),←,
8,"Frawley, James",23y 320d,98 (28-1-69 29.08%),3 (0.03),←,
20,"Garland, Colin",24y 99d,76 (20-2-54 27.63%),12 (0.16),←,
18,"Green, Brad",31y 145d,251 (105-3-143 42.43%),346 (1.38),←,
16,"Grimes, Jack",23y 86d,49 (12-2-35 26.53%),3 (0.06),←,
5,"Gysberts, Jordan",21y 55d,19 (7-1-11 39.47%),3 (0.16),←,
38,"Howe, Jeremy",22y 37d,31 (8-0-23 25.81%),32 (1.03),←,
2,"Jones, Nathan",24y 198d,131 (34-3-94 27.10%),66 (0.50),←,
28,"Macdonald, Joel",27y 300d,119 (59-2-58 50.42%),6 (0.05),39 (14-1-24 37.18%),
49,"Magner, James",24y 359d,16 (3-0-13 18.75%),4 (0.25),←,
25,"McDonald, Tom",19y 322d,18 (4-0-14 22.22%),,←,
22,"Moloney, Brent",28y 190d,144 (49-3-92 35.07%),37 (0.26),121 (37-2-82 31.40%),31 (0.26)
10,"Morton, Cale",22y 200d,73 (18-1-54 25.34%),33 (0.45),←,
27,"Rivers, Jared",27y 292d,146 (53-3-90 37.33%),14 (0.10),←,
30,"Sellar, James",23y 134d,33 (14-0-19 42.42%),5 (0.15),12 (3-0-9 25.00%),2 (0.17)
42,"Spencer, Jake",22y 301d,13 (1-0-12 7.69%),1 (0.08),←,
19,"Strauss, James",22y 52d,15 (5-0-10 33.33%),,←,
12,"Sylvia, Colin",26y 271d,134 (45-2-87 34.33%),119 (0.89),←,
35,"Tapscott, Luke",21y 38d,25 (7-1-17 30.00%),4 (0.16),←,
9,"Trengove, Jack",20y 338d,55 (17-2-36 32.73%),27 (0.49),←,
Totals,Totals,24y 34d,1590 (530-29-1031 33.33%),826 (0.52),,
C,"Neeld, Mark",41y 23d,18 (3-0-15 16.67%),,←,
