Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",18y 239d,14 (2-1-11 17.86%),15 (1.07),←,
27,"Bryan, Chris",23y 139d,7 (0-0-7 0.00%),3 (0.43),←,
16,"Camporeale, Scott",29y 346d,228 (113-0-115 49.56%),198 (0.87),←,
44,"Carrazzo, Andrew",21y 220d,17 (4-1-12 26.47%),2 (0.12),←,
22,"Chambers, Callum",25y 246d,60 (21-2-37 36.67%),40 (0.67),6 (1-1-4 25.00%),2 (0.33)
25,"Fevola, Brendan",24y 184d,98 (37-1-60 38.27%),236 (2.41),←,
14,"Fisher, Brad",21y 105d,33 (8-0-25 24.24%),39 (1.18),←,
11,"French, Barnaby",29y 240d,108 (47-2-59 44.44%),30 (0.28),46 (13-1-32 29.35%),10 (0.22)
33,"Houlihan, Ryan",23y 183d,113 (40-1-72 35.84%),80 (0.71),←,
43,"Koutoufides, Anthony",32y 186d,244 (129-2-113 53.28%),202 (0.83),←,
12,"Lappin, Matthew",29y 156d,209 (90-2-117 43.54%),216 (1.03),154 (62-1-91 40.58%),190 (1.23)
4,"Livingston, Luke",22y 261d,40 (7-0-33 17.50%),2 (0.05),←,
21,"Longmuir, Troy",26y 59d,80 (24-1-55 30.63%),47 (0.59),8 (1-1-6 18.75%),8 (1.00)
20,"McGrath, Cory",26y 169d,54 (26-1-27 49.07%),18 (0.33),26 (8-1-17 32.69%),4 (0.15)
29,"Scotland, Heath",25y 2d,89 (35-0-54 39.33%),30 (0.34),36 (12-0-24 33.33%),18 (0.50)
6,"Simpson, Kade",21y 79d,16 (5-0-11 31.25%),7 (0.44),←,
36,"Sporn, Trent",22y 303d,41 (9-1-31 23.17%),6 (0.15),←,
24,"Stevens, Nick",25y 201d,164 (85-3-76 52.74%),95 (0.58),37 (11-1-25 31.08%),17 (0.46)
15,"Teague, David",24y 79d,71 (30-1-40 42.96%),6 (0.08),38 (12-1-25 32.89%),2 (0.05)
30,"Waite, Jarrad",22y 169d,45 (10-1-34 23.33%),43 (0.96),←,
1,"Walker, Andrew",19y 66d,30 (8-1-21 28.33%),6 (0.20),←,
8,"Whitnall, Lance",25y 334d,174 (80-1-93 46.26%),313 (1.80),←,
Totals,Totals,24y 230d,1935 (810-22-1103 41.86%),1634 (0.84),,
C,"Pagan, Denis",57y 302d,301 (166-1-134 55.32%),,61 (16-1-44 27.05%),
