Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",27y 136d,90 (29-1-60 32.78%),99 (1.10),←,
28,"Cuningham, David",20y 121d,11 (3-0-8 27.27%),6 (0.55),←,
30,"Curnow, Charlie",20y 176d,23 (5-0-18 21.74%),20 (0.87),←,
15,"Docherty, Sam",23y 285d,88 (27-1-60 31.25%),14 (0.16),75 (21-1-53 28.67%),13 (0.17)
25,"Fisher, Zac",19y 44d,13 (3-0-10 23.08%),2 (0.15),←,
4,"Gibbs, Bryce",28y 136d,227 (94-2-131 41.85%),134 (0.59),←,
14,"Jones, Liam",26y 155d,91 (35-0-56 38.46%),84 (0.92),25 (8-0-17 32.00%),16 (0.64)
11,"Kerridge, Sam",24y 94d,55 (21-0-34 38.18%),31 (0.56),28 (8-0-20 28.57%),8 (0.29)
8,"Kreuzer, Matthew",28y 77d,157 (70-0-87 44.59%),81 (0.52),←,
13,"Lamb, Jed",24y 283d,44 (17-0-27 38.64%),32 (0.73),22 (8-0-14 36.36%),15 (0.68)
22,"Marchbank, Caleb",20y 234d,22 (7-0-15 31.82%),,15 (5-0-10 33.33%),
10,"McKay, Harry",19y 217d,2 (0-0-2 0.00%),3 (1.50),←,
3,"Murphy, Marc",30y 10d,232 (97-1-134 42.03%),166 (0.72),←,
5,"Petrevski-Seton, Sam",19y 160d,16 (4-0-12 25.00%),9 (0.56),←,
20,"Plowman, Lachie",22y 321d,57 (16-0-41 28.07%),1 (0.02),37 (12-0-25 32.43%),
1,"Silvagni, Jack",19y 224d,25 (4-0-21 16.00%),23 (0.92),←,
6,"Simpson, Kade",33y 85d,282 (107-3-172 38.48%),131 (0.46),←,
39,"Thomas, Dale",30y 38d,214 (121-2-91 57.01%),148 (0.69),57 (18-0-39 31.58%),27 (0.47)
23,"Weitering, Jacob",19y 248d,38 (10-0-28 26.32%),9 (0.24),←,
43,"White, Simon",29y 42d,87 (33-2-52 39.08%),12 (0.14),←,
31,"Williamson, Tom",18y 229d,12 (5-0-7 41.67%),1 (0.08),←,
46,"Wright, Matthew",27y 227d,134 (61-0-73 45.52%),111 (0.83),40 (12-0-28 30.00%),48 (1.20)
Totals,Totals,24y 95d,1920 (769-12-1139 40.05%),1117 (0.58),,
C,"Bolton, Brendon",38y 102d,45 (17-0-28 37.78%),,40 (12-0-28 30.00%),
