Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",28y 59d,201 (74-2-125 37.31%),137 (0.68),←,
13,"Brunton, Neil",26y 130d,64 (8-1-55 13.28%),9 (0.14),←,
26,"Caven, Peter",24y 362d,51 (18-0-33 35.29%),20 (0.39),12 (3-0-9 25.00%),3 (0.25)
27,"Chapman, Wade",19y 130d,11 (1-0-10 9.09%),1 (0.09),←,
8,"Cresswell, Daryn",23y 356d,54 (6-0-48 11.11%),52 (0.96),←,
5,"Daniels, Jayson",24y 83d,117 (32-1-84 27.78%),20 (0.17),43 (7-0-36 16.28%),1 (0.02)
18,"Direen, Scott",22y 205d,24 (5-0-19 20.83%),7 (0.29),←,
6,"Dunkley, Andrew",26y 318d,60 (9-1-50 15.83%),6 (0.10),←,
29,"Garlick, Simon",20y 33d,11 (4-0-7 36.36%),8 (0.73),←,
25,"Gray, Troy",22y 76d,35 (5-1-29 15.71%),13 (0.37),←,
11,"Kappler, Darren",30y 110d,134 (39-0-95 29.10%),111 (0.83),47 (9-0-38 19.15%),60 (1.28)
14,"Kelly, Paul",25y 289d,97 (17-2-78 18.56%),55 (0.57),←,
24,"Kickett, Derek",32y 219d,113 (57-1-55 50.88%),144 (1.27),24 (5-0-19 20.83%),38 (1.58)
3,"Lewis, Dale",26y 9d,86 (15-2-69 18.60%),106 (1.23),←,
34,"Luff, Troy",25y 172d,36 (6-1-29 18.06%),31 (0.86),←,
32,"McPherson, Daniel",19y 312d,3 (0-0-3 0.00%),,←,
2,"McRae, Dean",26y 182d,123 (41-1-81 33.74%),42 (0.34),42 (7-0-35 16.67%),17 (0.40)
17,"Mooney, Jason",21y 342d,37 (3-0-34 8.11%),7 (0.19),←,
38,"OLoughlin, Michael",18y 82d,3 (1-0-2 33.33%),5 (1.67),←,
1,"Roos, Paul",31y 320d,276 (112-0-164 40.58%),273 (0.99),7 (2-0-5 28.57%),3 (0.43)
22,"Rose, Gavin",25y 226d,41 (6-1-34 15.85%),3 (0.07),←,
Totals,Totals,24y 330d,1577 (459-14-1104 29.11%),1050 (0.67),,
C,"Barassi, Ron",59y 75d,500 (270-4-226 54.40%),,44 (7-0-37 15.91%),
