St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",23y 43d,62 (17-1-44 28.23%),14 (0.23),←,
6,"Black, Heath",24y 37d,100 (27-0-73 27.00%),42 (0.42),31 (9-0-22 29.03%),7 (0.23)
3,"Burke, Nathan",33y 148d,319 (134-3-182 42.48%),123 (0.39),←,
20,"Clarke, Xavier",19y 279d,30 (8-1-21 28.33%),12 (0.40),←,
9,"Gehrig, Fraser",27y 123d,161 (75-1-85 46.89%),201 (1.25),46 (12-0-34 26.09%),42 (0.91)
18,"Goddard, Brendon",18y 45d,11 (5-0-6 45.45%),1 (0.09),←,
2,"Hamill, Aaron",25y 318d,143 (63-0-80 44.06%),182 (1.27),51 (14-0-37 27.45%),68 (1.33)
35,"Harvey, Robert",31y 317d,269 (125-3-141 47.03%),155 (0.58),←,
7,"Hayes, Lenny",23y 171d,85 (24-2-59 29.41%),37 (0.44),←,
8,"Hudghton, Max",26y 305d,129 (49-2-78 38.76%),12 (0.09),←,
5,"Jones, Austinn",26y 279d,171 (67-2-102 39.77%),114 (0.67),←,
33,"Knobel, Trent",23y 42d,30 (14-1-15 48.33%),4 (0.13),17 (5-1-11 32.35%),4 (0.24)
23,"Koschitzke, Justin",20y 287d,33 (8-0-25 24.24%),16 (0.48),←,
15,"Lawrence, Steven",27y 46d,118 (50-3-65 43.64%),59 (0.50),37 (10-1-26 28.38%),16 (0.43)
31,"Maguire, Matt",19y 35d,21 (5-0-16 23.81%),4 (0.19),←,
44,"Milne, Stephen",23y 118d,50 (12-1-37 25.00%),99 (1.98),←,
1,"Peckett, Justin",30y 272d,200 (79-2-119 40.00%),38 (0.19),←,
17,"Powell, Stephen",26y 300d,88 (52-1-35 59.66%),71 (0.81),14 (6-0-8 42.86%),7 (0.50)
12,"Riewoldt, Nick",20y 260d,42 (12-1-29 29.76%),44 (1.05),←,
40,"Schwarze, Troy",21y 193d,36 (9-1-26 26.39%),6 (0.17),←,
4,"Thompson, Andrew",30y 256d,143 (54-2-87 38.46%),81 (0.57),←,
13,"Voss, Brett",25y 132d,83 (31-2-50 38.55%),29 (0.35),48 (12-1-35 26.04%),18 (0.38)
Totals,Totals,24y 365d,2324 (920-29-1375 39.59%),1344 (0.58),,
C,"Thomas, Grant",45y 140d,43 (12-1-30 29.07%),,←,
