Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",30y 264d,212 (98-2-112 46.70%),72 (0.34),←,
17,"Cooney, Adam",27y 230d,190 (94-2-94 50.00%),163 (0.86),←,
4,"Cross, Daniel",30y 49d,205 (95-3-107 47.07%),31 (0.15),←,
6,"Dahlhaus, Luke",20y 270d,36 (11-0-25 30.56%),32 (0.89),←,
13,"Giansiracusa, Daniel",31y 68d,236 (105-4-127 45.34%),289 (1.22),←,
44,"Goodes, Brett",29y 90d,6 (1-0-5 16.67%),,←,
16,"Griffen, Ryan",26y 295d,169 (85-1-83 50.59%),110 (0.65),←,
39,"Johannisen, Jason",20y 191d,10 (1-0-9 10.00%),2 (0.20),←,
19,"Jones, Liam",22y 83d,45 (16-0-29 35.56%),45 (1.00),←,
21,"Liberatore, Tom",21y 2d,41 (11-0-30 26.83%),8 (0.20),←,
33,"Lower, Nick",25y 329d,50 (17-0-33 34.00%),11 (0.22),8 (1-0-7 12.50%),2 (0.25)
11,"Macrae, Jack",18y 288d,4 (0-0-4 0.00%),2 (0.50),←,
37,"Markovic, Lukas",26y 133d,27 (7-0-20 25.93%),5 (0.19),←,
27,"Minson, Will",28y 37d,144 (70-1-73 48.96%),67 (0.47),←,
38,"Morris, Dale",30y 140d,159 (86-2-71 54.72%),3 (0.02),←,
2,"Murphy, Robert",30y 343d,235 (101-4-130 43.83%),161 (0.69),←,
42,"Picken, Liam",26y 290d,95 (42-0-53 44.21%),29 (0.31),←,
23,"Roughead, Jordan",22y 196d,43 (15-0-28 34.88%),11 (0.26),←,
14,"Smith, Clay",20y 7d,23 (4-0-19 17.39%),12 (0.52),←,
25,"Stevens, Koby",21y 334d,18 (5-0-13 27.78%),3 (0.17),7 (1-0-6 14.29%),1 (0.14)
9,"Stringer, Jake",19y 23d,4 (0-0-4 0.00%),7 (1.75),←,
31,"Young, Tom",21y 22d,17 (9-0-8 52.94%),2 (0.12),8 (1-0-7 12.50%),
Totals,Totals,25y 35d,1969 (873-19-1077 44.34%),1065 (0.54),,
C,"McCartney, Brendan",52y 207d,30 (6-0-24 20.00%),,←,
