Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",30y 4d,125 (37-1-87 30.00%),134 (1.07),←,
9,"Cripps, Patrick",25y 1d,102 (24-1-77 24.02%),47 (0.46),←,
28,"Cuningham, David",22y 355d,26 (4-0-22 15.38%),16 (0.62),←,
35,"Curnow, Ed",30y 133d,166 (60-2-104 36.75%),36 (0.22),←,
15,"Docherty, Sam",26y 154d,93 (28-1-64 30.65%),14 (0.15),80 (22-1-57 28.13%),13 (0.16)
2,"Dow, Paddy",20y 155d,40 (8-0-32 20.00%),14 (0.35),←,
25,"Fisher, Zac",21y 278d,56 (11-0-45 19.64%),21 (0.38),←,
40,"Gibbons, Michael",24y 309d,22 (7-0-15 31.82%),16 (0.73),←,
14,"Jones, Liam",29y 24d,126 (42-0-84 33.33%),84 (0.67),60 (15-0-45 25.00%),16 (0.27)
8,"Kreuzer, Matthew",30y 311d,189 (78-0-111 41.27%),94 (0.50),←,
21,"Martin, Jack",25y 50d,98 (25-1-72 26.02%),85 (0.87),1 (0-0-1 0.00%),4 (4.00)
11,"McGovern, Mitch",25y 160d,65 (38-1-26 59.23%),90 (1.38),17 (4-0-13 23.53%),23 (1.35)
3,"Murphy, Marc",32y 244d,269 (105-1-163 39.22%),185 (0.69),←,
24,"Newman, Nic",27y 64d,52 (27-0-25 51.92%),14 (0.27),21 (7-0-14 33.33%),6 (0.29)
32,"Newnes, Jack",27y 24d,156 (55-2-99 35.90%),56 (0.36),1 (0-0-1 0.00%),1 (1.00)
5,"Petrevski-Seton, Sam",22y 29d,65 (14-0-51 21.54%),19 (0.29),←,
20,"Plowman, Lachie",25y 190d,95 (25-0-70 26.32%),1 (0.01),75 (21-0-54 28.00%),
43,"Setterfield, Will",22y 43d,21 (7-0-14 33.33%),6 (0.29),19 (6-0-13 31.58%),6 (0.32)
1,"Silvagni, Jack",22y 93d,61 (13-0-48 21.31%),47 (0.77),←,
6,"Simpson, Kade",35y 319d,326 (117-3-206 36.35%),138 (0.42),←,
18,"Walsh, Sam",19y 261d,23 (7-0-16 30.43%),6 (0.26),←,
23,"Weitering, Jacob",22y 117d,77 (17-0-60 22.08%),10 (0.13),←,
Totals,Totals,25y 317d,2253 (749-13-1491 33.24%),1133 (0.50),,
C,"Teague, David",38y 319d,12 (6-0-6 50.00%),,←,
