Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 356d,46 (22-1-23 48.91%),2 (0.04),←,
5,"Bruhn, Tanner",20y 16d,22 (9-0-13 40.91%),9 (0.41),←,
3,"Coniglio, Stephen",28y 179d,168 (76-1-91 45.54%),95 (0.57),←,
13,"Cumming, Isaac",23y 305d,45 (21-1-23 47.78%),1 (0.02),←,
24,"de Boer, Matt",32y 94d,223 (125-5-93 57.17%),83 (0.37),85 (47-4-34 57.65%),35 (0.41)
30,"Flynn, Matt",24y 272d,21 (6-1-14 30.95%),9 (0.43),←,
4,"Greene, Toby",28y 260d,183 (84-2-97 46.45%),245 (1.34),←,
12,"Green, Tom",21y 140d,36 (16-1-19 45.83%),16 (0.44),←,
27,"Himmelberg, Harry",26y 35d,117 (66-2-49 57.26%),146 (1.25),←,
23,"Hogan, Jesse",27y 120d,108 (50-0-58 46.30%),203 (1.88),18 (9-0-9 50.00%),33 (1.83)
39,"Idun, Connor",21y 318d,38 (17-1-20 46.05%),,←,
25,"Keeffe, Lachlan",32y 59d,89 (47-0-42 52.81%),16 (0.18),49 (22-0-27 44.90%),9 (0.18)
22,"Kelly, Josh",27y 120d,167 (89-3-75 54.19%),104 (0.62),←,
40,"Kennedy, Adam",29y 335d,139 (57-1-81 41.37%),14 (0.10),←,
20,"Peatling, James",21y 295d,9 (5-0-4 55.56%),9 (1.00),←,
36,"Perryman, Harry",23y 175d,82 (40-1-41 49.39%),21 (0.26),←,
26,"Riccardi, Jake",22y 217d,22 (10-0-12 45.45%),18 (0.82),←,
28,"Sproule, Zach",24y 31d,14 (8-0-6 57.14%),13 (0.93),←,
42,"Stein, Jake",28y 146d,17 (10-1-6 61.76%),,←,
15,"Taylor, Sam",23y 38d,65 (37-0-28 56.92%),1 (0.02),←,
8,"Ward, Callan",32y 63d,260 (116-4-140 45.38%),129 (0.50),200 (84-4-112 43.00%),96 (0.48)
10,"Wehr, Jacob",23y 342d,3 (2-0-1 66.67%),1 (0.33),←,
6,"Whitfield, Lachie",27y 329d,177 (86-4-87 49.72%),67 (0.38),←,
Totals,Totals,25y 280d,2051 (999-29-1023 48.71%),1202 (0.59),,
C,"McVeigh, Mark",41y 137d,3 (2-0-1 66.67%),,←,
