Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",31y 30d,102 (51-0-51 50.00%),74 (0.73),←,
20,"Beaumont, Simon",28y 245d,171 (75-0-96 43.86%),97 (0.57),19 (3-0-16 15.79%),8 (0.42)
30,"Brown, Campbell",20y 352d,38 (13-0-25 34.21%),26 (0.68),←,
39,"Campbell, Robert",22y 73d,30 (12-0-18 40.00%),,←,
25,"Clarke, Tim",22y 134d,45 (21-0-24 46.67%),11 (0.24),←,
35,"Cox, Adrian",23y 341d,52 (27-0-25 51.92%),27 (0.52),←,
24,"Croad, Trent",24y 158d,141 (67-1-73 47.87%),147 (1.04),103 (47-1-55 46.12%),87 (0.84)
1,"Everitt, Peter",30y 103d,214 (83-2-129 39.25%),342 (1.60),34 (10-0-24 29.41%),42 (1.24)
34,"Graham, Mark",31y 154d,221 (102-2-117 46.61%),61 (0.28),←,
3,"Hay, Jonathan",25y 1d,127 (59-1-67 46.85%),12 (0.09),←,
15,"Hodge, Luke",20y 60d,43 (19-0-24 44.19%),31 (0.72),←,
2,"Holland, Nick",30y 16d,175 (79-2-94 45.71%),236 (1.35),←,
37,"Lekkas, Angelo",28y 46d,169 (72-1-96 42.90%),112 (0.66),←,
12,"Lonie, Nathan",21y 163d,50 (17-0-33 34.00%),21 (0.42),←,
5,"Mitchell, Sam",21y 307d,48 (20-0-28 41.67%),10 (0.21),←,
40,"Osborne, Michael",22y 16d,39 (12-0-27 30.77%),6 (0.15),←,
13,"Picioane, Lance",24y 68d,60 (29-0-31 48.33%),24 (0.40),56 (28-0-28 50.00%),22 (0.39)
16,"Ries, Nick",22y 31d,58 (24-0-34 41.38%),15 (0.26),←,
11,"Smith, Joel",27y 103d,163 (77-1-85 47.55%),80 (0.49),105 (48-1-56 46.19%),29 (0.28)
23,"Thompson, Nathan",26y 182d,118 (55-1-62 47.03%),190 (1.61),←,
21,"Vandenberg, Richard",27y 213d,97 (44-1-52 45.88%),46 (0.47),←,
6,"Williams, Mark",21y 123d,31 (9-0-22 29.03%),43 (1.39),←,
Totals,Totals,25y 50d,2192 (967-12-1213 44.11%),1611 (0.73),,
C,"McDonald, Donald",42y 96d,3 (1-0-2 33.33%),,←,
