Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",20y 166d,29 (10-2-17 37.93%),10 (0.34),←,
20,"Bowden, Patrick",22y 20d,23 (2-1-20 10.87%),23 (1.00),←,
17,"Brown, Nathan",25y 195d,136 (64-3-69 48.16%),203 (1.49),←,
16,"Croft, Matthew",30y 179d,182 (93-5-84 52.47%),63 (0.35),←,
28,"Dimattina, Paul",28y 275d,131 (63-2-66 48.85%),56 (0.43),←,
10,"Eagleton, Nathan",24y 287d,127 (58-3-66 46.85%),103 (0.81),71 (32-1-38 45.77%),58 (0.82)
13,"Giansiracusa, Daniel",21y 166d,54 (16-2-36 31.48%),54 (1.00),←,
9,"Gilbee, Lindsay",22y 47d,39 (15-1-23 39.74%),19 (0.49),←,
8,"Hahn, Mitch",22y 106d,49 (18-1-30 37.76%),14 (0.29),←,
25,"Hargrave, Ryan",22y 29d,37 (12-2-23 35.14%),9 (0.24),←,
22,"Harrison, Ben",28y 219d,136 (60-2-74 44.85%),57 (0.42),60 (22-2-36 38.33%),18 (0.30)
6,"Johnson, Brad",27y 37d,210 (99-5-106 48.33%),268 (1.28),←,
35,"Kretiuk, Steven",31y 51d,169 (90-4-75 54.44%),11 (0.07),←,
36,"Lake, Brian",21y 178d,13 (1-0-12 7.69%),6 (0.46),←,
29,"McGuinness, Kieran",20y 47d,19 (3-2-14 21.05%),6 (0.32),←,
23,"McMahon, Jordan",20y 89d,36 (7-2-27 22.22%),24 (0.67),←,
2,"Murphy, Robert",21y 76d,59 (21-2-36 37.29%),13 (0.22),←,
15,"Power, Sam",20y 53d,25 (5-1-19 22.00%),5 (0.20),←,
30,"Robbins, Matthew",26y 108d,74 (31-2-41 43.24%),16 (0.22),67 (27-2-38 41.79%),16 (0.24)
34,"Skipper, Wayde",20y 176d,11 (1-1-9 13.64%),2 (0.18),←,
5,"Smith, Rohan",30y 85d,234 (114-5-115 49.79%),210 (0.90),←,
7,"West, Scott",28y 283d,231 (110-4-117 48.48%),86 (0.37),←,
Totals,Totals,24y 131d,2024 (893-52-1079 44.12%),1258 (0.62),,
C,"Rohde, Peter",38y 278d,22 (4-1-17 20.45%),,←,
