Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 29d,79 (17-1-61 22.15%),19 (0.24),24 (10-0-14 41.67%),6 (0.25)
33,"Barlow, Kris",26y 248d,17 (8-0-9 47.06%),9 (0.53),←,
17,"Chick, Daniel",24y 38d,85 (36-2-47 43.53%),96 (1.13),←,
23,"Collica, Michael",22y 254d,24 (10-1-13 43.75%),3 (0.13),←,
9,"Crawford, Shane",25y 192d,138 (64-2-72 47.10%),102 (0.74),←,
24,"Croad, Trent",20y 10d,40 (17-1-22 43.75%),22 (0.55),←,
19,"Dixon, Ben",22y 279d,49 (24-1-24 50.00%),63 (1.29),←,
34,"Graham, Mark",27y 6d,117 (48-2-67 41.88%),38 (0.32),←,
5,"Harford, Daniel",23y,97 (40-1-56 41.75%),40 (0.41),←,
3,"Hay, Jonathan",20y 219d,45 (15-1-29 34.44%),3 (0.07),←,
2,"Holland, Nick",25y 234d,100 (41-2-57 42.00%),147 (1.47),←,
37,"Lekkas, Angelo",23y 264d,71 (27-1-43 38.73%),16 (0.23),←,
7,"McCabe, Luke",23y 222d,74 (32-1-41 43.92%),4 (0.05),←,
31,"Obst, Chris",20y 162d,14 (7-0-7 50.00%),,←,
20,"Rawlings, Jade",22y 162d,30 (11-0-19 36.67%),15 (0.50),←,
32,"Rock, Anthony",29y 172d,195 (116-1-78 59.74%),145 (0.74),17 (8-1-8 50.00%),7 (0.41)
4,"Salmon, Paul",35y 59d,287 (152-4-131 53.66%),543 (1.89),78 (29-2-47 38.46%),34 (0.44)
11,"Smith, Joel",22y 321d,77 (38-1-38 50.00%),62 (0.81),19 (9-1-9 50.00%),11 (0.58)
29,"Tallis, Rayden",24y 284d,71 (28-0-43 39.44%),12 (0.17),←,
16,"Thompson, Nathan",22y 34d,22 (10-1-11 47.73%),24 (1.09),←,
30,"Woods, Tony",30y 261d,137 (57-2-78 42.34%),29 (0.21),106 (41-2-63 39.62%),19 (0.18)
36,"Young, Barry",29y 267d,131 (65-2-64 50.38%),68 (0.52),2 (0-0-2 0.00%),
Totals,Totals,24y 335d,1900 (863-27-1010 45.42%),1460 (0.77),,
C,"Schwab, Peter",39y 179d,2 (0-0-2 0.00%),,←,
