North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",22y 276d,12 (2-0-10 16.67%),5 (0.42),←,
4,"Corr, Aidan",29y 340d,145 (51-3-91 36.21%),3 (0.02),47 (4-0-43 8.51%),1 (0.02)
25,"Curtis, Paul",21y 48d,42 (4-0-38 9.52%),41 (0.98),←,
9,"Davies-Uniacke, Luke",24y 318d,91 (18-1-72 20.33%),31 (0.34),←,
41,"Drury, Blake",20y 101d,6 (0-0-6 0.00%),3 (0.50),←,
7,"Duursma, Zane",18y 237d,6 (0-0-6 0.00%),3 (0.50),←,
16,"Fisher, Zac",25y 311d,113 (35-1-77 31.42%),53 (0.47),6 (0-0-6 0.00%),
40,"Ford, Eddie",21y 305d,28 (1-0-27 3.57%),24 (0.86),←,
20,"Larkey, Nick",25y 320d,100 (20-1-79 20.50%),204 (2.04),←,
35,"Lazzaro, Charlie",22y 27d,35 (5-0-30 14.29%),4 (0.11),←,
11,"McDonald, Luke",29y 72d,186 (67-0-119 36.02%),18 (0.10),←,
10,"McKercher, Colby",19y 9d,6 (0-0-6 0.00%),,←,
28,"Nyuon, Bigoa",22y 339d,3 (1-0-2 33.33%),,2 (0-0-2 0.00%),
29,"Phillips, Will",21y 335d,33 (6-0-27 18.18%),6 (0.18),←,
24,"Powell, Tom",22y 50d,51 (6-1-44 12.75%),19 (0.37),←,
8,"Scott, Bailey",23y 287d,84 (9-1-74 11.31%),28 (0.33),←,
36,"Sellers, Tyler",21y 256d,2 (0-0-2 0.00%),,←,
3,"Sheezel, Harry",19y 191d,29 (3-0-26 10.34%),4 (0.14),←,
12,"Simpkin, Jy",26y 47d,139 (37-1-101 26.98%),53 (0.38),←,
15,"Stephens, Dylan",23y 104d,49 (25-0-24 51.02%),11 (0.22),6 (0-0-6 0.00%),
13,"Tucker, Darcy",27y 89d,132 (43-0-89 32.58%),42 (0.32),24 (1-0-23 4.17%),7 (0.29)
38,"Xerri, Tristan",25y 37d,39 (6-1-32 16.67%),15 (0.38),←,
44,"Zurhaar, Cameron",25y 335d,104 (24-1-79 23.56%),137 (1.32),←,
Totals,Totals,23y 193d,1435 (363-11-1061 25.30%),704 (0.49),,
C,"Clarkson, Alastair",55y 360d,409 (231-4-174 56.97%),,19 (3-0-16 15.79%),
