North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Bergman, Miller",20y 108d,6 (2-0-4 33.33%),,←,
4,"Corr, Aidan",28y 361d,128 (50-3-75 40.23%),2 (0.02),30 (3-0-27 10.00%),
25,"Curtis, Paul",20y 70d,23 (3-0-20 13.04%),17 (0.74),←,
9,"Davies-Uniacke, Luke",23y 339d,78 (18-1-59 23.72%),24 (0.31),←,
41,"Drury, Blake",19y 122d,2 (0-0-2 0.00%),,←,
22,"Goldstein, Todd",34y 316d,303 (129-2-172 42.90%),153 (0.50),←,
18,"Greenwood, Hugh",31y 68d,110 (44-2-64 40.91%),48 (0.44),27 (4-0-23 14.81%),3 (0.11)
20,"Larkey, Nick",24y 341d,80 (19-1-60 24.38%),143 (1.79),←,
19,"Logue, Griffin",25y 30d,72 (30-1-41 42.36%),10 (0.14),8 (2-0-6 25.00%),1 (0.13)
1,"Mahony, Jack",21y 182d,44 (5-1-38 12.50%),18 (0.41),←,
11,"McDonald, Luke",28y 93d,168 (67-0-101 39.88%),17 (0.10),←,
23,"McKay, Ben",25y 140d,57 (7-1-49 13.16%),1 (0.02),←,
39,"Perez, Flynn",21y 261d,21 (1-0-20 4.76%),,←,
8,"Scott, Bailey",22y 308d,64 (8-1-55 13.28%),22 (0.34),←,
3,"Sheezel, Harry",18y 212d,9 (2-0-7 22.22%),1 (0.11),←,
14,"Shiels, Liam",32y 14d,264 (158-3-103 60.42%),93 (0.35),9 (2-0-7 22.22%),3 (0.33)
12,"Simpkin, Jy",25y 69d,123 (36-1-86 29.67%),44 (0.36),←,
36,"Spicer, Phoenix",21y 103d,7 (1-0-6 14.29%),1 (0.14),←,
2,"Stephenson, Jaidyn",24y 118d,98 (40-1-57 41.33%),110 (1.12),44 (6-1-37 14.77%),34 (0.77)
5,"Taylor, Curtis",23y 37d,61 (11-1-49 18.85%),27 (0.44),←,
13,"Tucker, Darcy",26y 110d,115 (42-0-73 36.52%),37 (0.32),7 (0-0-7 0.00%),2 (0.29)
7,"Ziebell, Jack",32y 74d,267 (112-1-154 42.13%),182 (0.68),←,
44,"Zurhaar, Cameron",24y 356d,92 (24-1-67 26.63%),126 (1.37),←,
Totals,Totals,25y 24d,2192 (809-21-1362 36.91%),1076 (0.49),,
C,"Clarkson, Alastair",55y 16d,399 (230-4-165 58.15%),,9 (2-0-7 22.22%),
