St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",22y 60d,42 (10-1-31 25.00%),10 (0.24),←,
21,"Beetham, Caydn",20y 132d,37 (6-1-30 17.57%),9 (0.24),←,
22,"Begley, James",21y 364d,30 (5-2-23 20.00%),4 (0.13),←,
6,"Black, Heath",23y 54d,81 (20-0-61 24.69%),41 (0.51),12 (2-0-10 16.67%),6 (0.50)
11,"Callaghan, Craig",26y 134d,122 (34-1-87 28.28%),94 (0.77),27 (6-1-20 24.07%),25 (0.93)
18,"Cripps, Jason",25y 280d,54 (27-1-26 50.93%),10 (0.19),←,
10,"Everitt, Peter",28y 79d,174 (72-2-100 41.95%),290 (1.67),←,
9,"Gehrig, Fraser",26y 140d,141 (68-1-72 48.58%),169 (1.20),26 (5-0-21 19.23%),10 (0.38)
2,"Hamill, Aaron",24y 335d,127 (56-0-71 44.09%),159 (1.25),35 (7-0-28 20.00%),45 (1.29)
7,"Hayes, Lenny",22y 188d,65 (17-2-46 27.69%),25 (0.38),←,
8,"Hudghton, Max",25y 322d,113 (44-2-67 39.82%),10 (0.09),←,
5,"Jones, Austinn",25y 296d,151 (60-2-89 40.40%),107 (0.71),←,
15,"Lawrence, Steven",26y 63d,101 (44-3-54 45.05%),51 (0.50),20 (4-1-15 22.50%),8 (0.40)
23,"Loewe, Stewart",34y 59d,316 (134-2-180 42.72%),588 (1.86),←,
44,"Milne, Stephen",22y 135d,32 (7-1-24 23.44%),64 (2.00),←,
43,"Moyle, Brett",22y 112d,33 (7-0-26 21.21%),10 (0.30),←,
1,"Peckett, Justin",29y 289d,183 (74-2-107 40.98%),28 (0.15),←,
12,"Riewoldt, Nick",19y 277d,22 (5-1-16 25.00%),13 (0.59),←,
40,"Schwarze, Troy",20y 210d,23 (5-1-17 23.91%),6 (0.26),←,
4,"Thompson, Andrew",29y 273d,125 (48-2-75 39.20%),71 (0.57),←,
13,"Voss, Brett",24y 149d,70 (27-2-41 40.00%),26 (0.37),35 (8-1-26 24.29%),15 (0.43)
30,"Wulf, Daniel",22y 63d,18 (2-1-15 13.89%),7 (0.39),←,
Totals,Totals,24y 282d,2060 (772-30-1258 37.48%),1792 (0.87),,
C,"Thomas, Grant",44y 157d,23 (5-1-17 23.91%),,←,
