Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 249d,46 (17-0-29 36.96%),12 (0.26),35 (14-0-21 40.00%),11 (0.31)
42,"DAmbrosio, Massimo",19y 364d,15 (8-0-7 53.33%),5 (0.33),←,
2,"Draper, Sam",24y 249d,55 (20-0-35 36.36%),25 (0.45),←,
22,"Durham, Sam",21y 330d,38 (17-0-21 44.74%),9 (0.24),←,
35,"Guelfi, Matt",25y 294d,86 (42-1-43 49.42%),36 (0.42),←,
21,"Heppell, Dyson",31y 21d,224 (106-2-116 47.77%),67 (0.30),←,
19,"Hind, Nick",28y 289d,72 (31-0-41 43.06%),25 (0.35),51 (22-0-29 43.14%),8 (0.16)
8,"Hobbs, Ben",19y 261d,24 (9-0-15 37.50%),12 (0.50),←,
4,"Langford, Kyle",26y 185d,119 (50-1-68 42.44%),101 (0.85),←,
15,"Laverde, Jayden",27y 53d,99 (44-0-55 44.44%),37 (0.37),←,
37,"Martin, Nic",22y 62d,33 (14-0-19 42.42%),28 (0.85),←,
1,"McGrath, Andrew",25y 2d,123 (59-1-63 48.37%),19 (0.15),←,
47,"Menzie, Jye",20y 219d,13 (8-0-5 61.54%),14 (1.08),←,
7,"Merrett, Zach",27y 244d,195 (84-2-109 43.59%),60 (0.31),←,
16,"Perkins, Archie",21y 70d,51 (22-0-29 43.14%),40 (0.78),←,
34,"Phillips, Andrew",31y 336d,72 (24-0-48 33.33%),26 (0.36),31 (18-0-13 58.06%),11 (0.35)
27,"Redman, Mason",25y 282d,92 (42-1-49 46.20%),16 (0.17),←,
14,"Ridley, Jordan",24y 227d,79 (34-1-44 43.67%),1 (0.01),←,
9,"Shiel, Dylan",30y 87d,209 (89-4-116 43.54%),89 (0.43),74 (30-1-43 41.22%),25 (0.34)
11,"Snelling, Will",25y 302d,56 (28-1-27 50.89%),27 (0.48),55 (27-1-27 50.00%),26 (0.47)
25,"Stringer, Jake",29y 40d,182 (91-0-91 50.00%),321 (1.76),93 (43-0-50 46.24%),161 (1.73)
10,"Weideman, Sam",25y 343d,69 (39-0-30 56.52%),75 (1.09),10 (5-0-5 50.00%),13 (1.30)
30,"Zerk-Thatcher, Brandon",24y 283d,40 (20-1-19 51.25%),,←,
Totals,Totals,25y 129d,1992 (898-15-1079 45.08%),1045 (0.52),,
C,"Scott, Brad",47y 32d,223 (113-0-110 50.67%),,12 (7-0-5 58.33%),
