Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",34y 234d,346 (166-3-177 48.41%),637 (1.84),214 (88-3-123 41.82%),327 (1.53)
46,"Cottrell, Matthew",21y 140d,18 (9-0-9 50.00%),5 (0.28),←,
35,"Curnow, Ed",31y 253d,199 (74-2-123 37.69%),44 (0.22),←,
12,"De Koning, Tom",22y 2d,17 (7-0-10 41.18%),8 (0.47),←,
2,"Dow, Paddy",21y 275d,54 (14-0-40 25.93%),18 (0.33),←,
25,"Fisher, Zac",23y 33d,68 (15-0-53 22.06%),29 (0.43),←,
8,"Fogarty, Lachie",22y 108d,39 (20-0-19 51.28%),12 (0.31),16 (7-0-9 43.75%),6 (0.38)
14,"Jones, Liam",30y 144d,158 (56-0-102 35.44%),84 (0.53),92 (29-0-63 31.52%),16 (0.17)
7,"Kennedy, Matthew",24y 103d,56 (24-2-30 44.64%),25 (0.45),37 (13-0-24 35.14%),18 (0.49)
21,"Martin, Jack",26y 170d,120 (34-1-85 28.75%),99 (0.82),23 (9-0-14 39.13%),18 (0.78)
10,"McKay, Harry",23y 206d,65 (20-0-45 30.77%),123 (1.89),←,
24,"Newman, Nic",28y 184d,62 (31-0-31 50.00%),14 (0.23),31 (11-0-20 35.48%),6 (0.19)
32,"Newnes, Jack",28y 144d,186 (68-2-116 37.10%),70 (0.38),31 (13-0-18 41.94%),15 (0.48)
44,"Owies, Matthew",24y 121d,12 (6-0-6 50.00%),14 (1.17),←,
5,"Petrevski-Seton, Sam",23y 149d,92 (27-0-65 29.35%),20 (0.22),←,
20,"Plowman, Lachie",26y 310d,124 (39-0-85 31.45%),2 (0.02),104 (35-0-69 33.65%),1 (0.01)
42,"Saad, Adam",26y 360d,126 (50-2-74 40.48%),10 (0.08),17 (7-0-10 41.18%),2 (0.12)
1,"Silvagni, Jack",23y 213d,75 (21-0-54 28.00%),54 (0.72),←,
13,"Stocker, Liam",21y 176d,17 (5-0-12 29.41%),2 (0.12),←,
18,"Walsh, Sam",21y 16d,56 (21-0-35 37.50%),23 (0.41),←,
23,"Weitering, Jacob",23y 237d,110 (31-0-79 28.18%),10 (0.09),←,
31,"Williamson, Tom",22y 218d,38 (15-0-23 39.47%),2 (0.05),←,
6,"Williams, Zac",26y 301d,126 (63-0-63 50.00%),32 (0.25),13 (4-0-9 30.77%),5 (0.38)
Totals,Totals,25y 67d,2164 (816-12-1336 37.71%),1337 (0.62),,
C,"Teague, David",40y 74d,45 (20-0-25 44.44%),,←,
