Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",22y 86d,41 (13-2-26 34.15%),15 (0.37),←,
17,"Cooney, Adam",19y 248d,30 (9-0-21 30.00%),24 (0.80),←,
4,"Cross, Daniel",22y 67d,35 (10-1-24 30.00%),2 (0.06),←,
10,"Eagleton, Nathan",26y 207d,161 (68-3-90 43.17%),129 (0.80),105 (42-1-62 40.48%),84 (0.80)
13,"Giansiracusa, Daniel",23y 86d,81 (25-2-54 32.10%),75 (0.93),←,
9,"Gilbee, Lindsay",23y 332d,62 (22-1-39 36.29%),36 (0.58),←,
3,"Grant, Chris",32y 174d,306 (153-5-148 50.82%),506 (1.65),←,
16,"Griffen, Ryan",18y 313d,6 (2-0-4 33.33%),4 (0.67),←,
25,"Hargrave, Ryan",23y 314d,62 (21-2-39 35.48%),14 (0.23),←,
6,"Johnson, Brad",28y 322d,243 (108-5-130 45.47%),306 (1.26),←,
36,"Lake, Brian",23y 98d,42 (10-0-32 23.81%),8 (0.19),←,
23,"McMahon, Jordan",22y 9d,63 (17-2-44 28.57%),29 (0.46),←,
27,"Minson, Will",20y 55d,13 (6-0-7 46.15%),1 (0.08),←,
32,"Morgan, Adam",23y 220d,14 (5-0-9 35.71%),4 (0.29),11 (3-0-8 27.27%),4 (0.36)
38,"Morris, Dale",22y 158d,7 (4-0-3 57.14%),,←,
2,"Murphy, Robert",22y 361d,90 (30-2-58 34.44%),46 (0.51),←,
24,"Rawlings, Jade",27y 239d,142 (66-0-76 46.48%),94 (0.66),26 (7-0-19 26.92%),32 (1.23)
1,"Ray, Farren",19y 74d,11 (3-0-8 27.27%),2 (0.18),←,
30,"Robbins, Matthew",28y 28d,102 (39-2-61 39.22%),54 (0.53),95 (35-2-58 37.89%),54 (0.57)
5,"Smith, Rohan",32y 5d,267 (124-5-138 47.38%),224 (0.84),←,
31,"Street, Peter",24y 364d,34 (11-1-22 33.82%),8 (0.24),17 (4-0-13 23.53%),5 (0.29)
7,"West, Scott",30y 203d,265 (120-4-141 46.04%),94 (0.35),←,
Totals,Totals,24y 180d,2077 (866-37-1174 41.69%),1675 (0.81),,
C,"Eade, Rodney",47y 62d,163 (86-2-75 53.37%),,11 (5-0-6 45.45%),
