Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",33y 27d,298 (158-2-138 53.36%),386 (1.30),106 (34-0-72 32.08%),124 (1.17)
27,"Ainsworth, Ben",19y 120d,3 (1-0-2 33.33%),3 (1.00),←,
20,"Barlow, Michael",29y 174d,137 (83-1-53 60.95%),90 (0.66),11 (5-0-6 45.45%),9 (0.82)
33,"Hall, Aaron",26y 213d,89 (32-1-56 36.52%),72 (0.81),←,
1,"Hanley, Pearce",28y 207d,133 (40-0-93 30.08%),58 (0.44),4 (2-0-2 50.00%),
38,"Joyce, Jesse",19y 297d,22 (8-0-14 36.36%),1 (0.05),←,
10,"Kolodjashnij, Kade",21y 305d,69 (21-1-47 31.16%),13 (0.19),←,
23,"Lemmens, Sean",22y 220d,60 (20-1-39 34.17%),13 (0.22),←,
21,"Leslie, Jack",22y 44d,15 (4-0-11 26.67%),,←,
7,"Lonergan, Jesse",22y 208d,48 (13-1-34 28.13%),5 (0.10),←,
19,"Lynch, Tom",24y 222d,113 (33-1-79 29.65%),217 (1.92),←,
25,"Lyons, Jarryd",24y 323d,66 (39-0-27 59.09%),37 (0.56),11 (5-0-6 45.45%),5 (0.45)
4,"Martin, Jack",22y 132d,55 (18-1-36 33.64%),43 (0.78),←,
32,"Matera, Brandon",25y 91d,100 (31-1-68 31.50%),123 (1.23),←,
17,"May, Steven",25y 151d,97 (33-1-63 34.54%),17 (0.18),←,
3,"Rosa, Matt",30y 199d,192 (95-1-96 49.74%),43 (0.22),24 (8-0-16 33.33%),4 (0.17)
42,"Saad, Adam",22y 322d,37 (12-1-24 33.78%),1 (0.03),←,
6,"Sexton, Alex",23y 189d,66 (20-0-46 30.30%),38 (0.58),←,
24,"Swallow, David",24y 203d,87 (27-0-60 31.03%),41 (0.47),←,
34,"Willis, Mackenzie",21y 307d,4 (1-0-3 25.00%),,←,
28,"Witts, Jarrod",24y 270d,51 (23-0-28 45.10%),19 (0.37),11 (5-0-6 45.45%),1 (0.09)
30,"Wright, Peter",20y 275d,31 (8-0-23 25.81%),42 (1.35),←,
Totals,Totals,24y 155d,1773 (720-13-1040 40.61%),1262 (0.71),,
C,"Eade, Rodney",59y 67d,369 (184-5-180 50.54%),,55 (15-1-39 28.18%),
