Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 267d,71 (40-1-30 57.04%),11 (0.15),←,
5,"Boyd, Matthew",29y 308d,198 (98-2-98 50.00%),70 (0.35),←,
45,"Campbell, Tom",20y 241d,2 (0-0-2 0.00%),1 (0.50),←,
17,"Cooney, Adam",26y 274d,179 (93-2-84 52.51%),152 (0.85),←,
4,"Cross, Daniel",29y 92d,193 (94-3-96 49.48%),29 (0.15),←,
40,"Dahlhaus, Luke",19y 314d,24 (10-0-14 41.67%),18 (0.75),←,
29,"Dickson, Tory",24y 278d,9 (3-0-6 33.33%),10 (1.11),←,
16,"Griffen, Ryan",25y 339d,155 (84-1-70 54.52%),104 (0.67),←,
25,"Hargrave, Ryan",30y 340d,201 (95-4-102 48.26%),37 (0.18),←,
7,"Higgins, Shaun",24y 118d,100 (51-1-48 51.50%),108 (1.08),←,
30,"Howard, Christian",21y 103d,10 (3-0-7 30.00%),1 (0.10),←,
19,"Jones, Liam",21y 127d,36 (15-0-21 41.67%),34 (0.94),←,
36,"Lake, Brian",30y 124d,189 (90-2-97 48.15%),29 (0.15),←,
21,"Liberatore, Tom",20y 45d,28 (10-0-18 35.71%),8 (0.29),←,
37,"Markovic, Lukas",25y 177d,20 (7-0-13 35.00%),,←,
27,"Minson, Will",27y 80d,127 (69-1-57 54.72%),65 (0.51),←,
2,"Murphy, Robert",30y 21d,222 (100-4-118 45.95%),154 (0.69),←,
42,"Picken, Liam",25y 334d,78 (41-0-37 52.56%),26 (0.33),←,
23,"Roughead, Jordan",21y 240d,29 (14-0-15 48.28%),10 (0.34),←,
11,"Sherman, Justin",25y 156d,135 (57-3-75 43.33%),106 (0.79),21 (9-0-12 42.86%),21 (1.00)
14,"Smith, Clay",19y 50d,8 (3-0-5 37.50%),5 (0.63),←,
10,"Wood, Easton",22y 300d,38 (18-0-20 47.37%),5 (0.13),←,
Totals,Totals,24y 330d,2052 (995-24-1033 48.49%),983 (0.48),,
C,"McCartney, Brendan",51y 251d,13 (5-0-8 38.46%),,←,
