Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 339d,54 (14-1-39 26.85%),22 (0.41),←,
18,"Cross, Daniel",31y 62d,220 (101-3-116 46.59%),34 (0.15),10 (3-0-7 30.00%),1 (0.10)
14,"Dunn, Lynden",27y 17d,127 (33-2-92 26.77%),94 (0.74),←,
8,"Frawley, James",25y 253d,127 (33-1-93 26.38%),12 (0.09),←,
20,"Garland, Colin",26y 33d,104 (24-2-78 24.04%),14 (0.13),←,
37,"Gawn, Max",22y 152d,19 (5-0-14 26.32%),9 (0.47),←,
31,"Grimes, Jack",25y 20d,78 (17-2-59 23.08%),5 (0.06),←,
38,"Howe, Jeremy",23y 336d,66 (14-0-52 21.21%),66 (1.00),←,
40,"Jamar, Mark",30y 295d,138 (47-3-88 35.14%),49 (0.36),←,
39,"Jetta, Neville",24y 108d,46 (10-2-34 23.91%),19 (0.41),←,
45,"Jones, Matt",26y 225d,32 (5-0-27 15.63%),6 (0.19),←,
2,"Jones, Nathan",26y 131d,167 (40-3-124 24.85%),80 (0.48),←,
24,"Kennedy Harris, Jay",19y 71d,10 (3-0-7 30.00%),7 (0.70),←,
25,"McDonald, Tom",21y 255d,49 (10-0-39 20.41%),,←,
21,"Pedersen, Cameron",27y 75d,36 (11-0-25 30.56%),32 (0.89),20 (4-0-16 20.00%),12 (0.60)
3,"Salem, Christian",18y 320d,5 (2-0-3 40.00%),5 (1.00),←,
46,"Terlich, Dean",24y 169d,30 (5-0-25 16.67%),2 (0.07),←,
5,"Toumpas, Jimmy",20y 149d,18 (2-0-16 11.11%),2 (0.11),←,
12,"Tyson, Dom",20y 357d,23 (4-0-19 17.39%),13 (0.57),10 (3-0-7 30.00%),9 (0.90)
23,"Vince, Bernie",28y 241d,139 (71-0-68 51.08%),83 (0.60),10 (3-0-7 30.00%),3 (0.30)
7,"Viney, Jack",20y 48d,21 (4-0-17 19.05%),6 (0.29),←,
4,"Watts, Jack",23y 66d,83 (21-2-60 26.51%),68 (0.82),←,
Totals,Totals,24y 202d,1592 (476-21-1095 29.90%),628 (0.39),,
C,"Roos, Paul",50y 338d,212 (119-2-91 56.60%),,10 (3-0-7 30.00%),
