North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 122d,90 (37-0-53 41.11%),31 (0.34),80 (30-0-50 37.50%),27 (0.34)
15,"Bosenavulagi, Atu",21y 260d,19 (4-0-15 21.05%),1 (0.05),16 (2-0-14 12.50%),1 (0.06)
4,"Corr, Aidan",28y 18d,111 (48-3-60 44.59%),2 (0.02),13 (1-0-12 7.69%),
25,"Curtis, Paul",19y 92d,7 (0-0-7 0.00%),3 (0.43),←,
9,"Davies-Uniacke, Luke",22y 361d,61 (15-1-45 25.41%),16 (0.26),←,
22,"Goldstein, Todd",33y 338d,285 (127-2-156 44.91%),146 (0.51),←,
18,"Greenwood, Hugh",30y 90d,94 (41-2-51 44.68%),47 (0.50),11 (1-0-10 9.09%),2 (0.18)
37,"Hayden, Kyron",22y 362d,16 (3-0-13 18.75%),,←,
6,"Horne-Francis, Jason",18y 348d,11 (1-0-10 9.09%),3 (0.27),←,
20,"Larkey, Nick",23y 363d,62 (16-1-45 26.61%),102 (1.65),←,
11,"McDonald, Luke",27y 115d,149 (64-0-85 42.95%),17 (0.11),←,
23,"McKay, Ben",24y 162d,44 (6-1-37 14.77%),,←,
39,"Perez, Flynn",20y 283d,12 (0-0-12 0.00%),,←,
24,"Powell, Tom",20y 94d,21 (2-1-18 11.90%),7 (0.33),←,
8,"Scott, Bailey",21y 330d,46 (5-1-40 11.96%),19 (0.41),←,
12,"Simpkin, Jy",24y 91d,106 (33-1-72 31.60%),41 (0.39),←,
5,"Taylor, Curtis",22y 59d,42 (8-1-33 20.24%),15 (0.36),←,
26,"Thomas, Tarryn",22y 71d,56 (17-1-38 31.25%),45 (0.80),←,
28,"Turner, Kayne",26y 155d,113 (46-1-66 41.15%),58 (0.51),←,
19,"Walker, Josh",29y 204d,134 (45-2-87 34.33%),75 (0.56),49 (8-1-40 17.35%),6 (0.12)
38,"Xerri, Tristan",23y 81d,21 (4-1-16 21.43%),8 (0.38),←,
17,"Young, Lachie",23y 59d,35 (7-1-27 21.43%),1 (0.03),27 (3-1-23 12.96%),
7,"Ziebell, Jack",31y 96d,251 (109-1-141 43.63%),175 (0.70),←,
Totals,Totals,24y 244d,1786 (638-21-1127 35.72%),812 (0.45),,
C,"Noble, David",55y 20d,34 (5-1-28 16.18%),,←,
