Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",21y 258d,11 (7-0-4 63.64%),6 (0.55),←,
15,"Amon, Karl",20y 17d,7 (5-0-2 71.43%),5 (0.71),←,
1,"Boak, Travis",27y 35d,177 (81-1-95 46.05%),106 (0.60),←,
5,"Broadbent, Matthew",25y 35d,125 (55-1-69 44.40%),41 (0.33),←,
11,"Butcher, John",24y 64d,28 (13-0-15 46.43%),36 (1.29),←,
7,"Ebert, Brad",25y 156d,169 (74-1-94 44.08%),86 (0.51),93 (46-1-46 50.00%),53 (0.57)
9,"Gray, Robbie",27y 159d,136 (62-0-74 45.59%),186 (1.37),←,
46,"Gray, Sam",23y 216d,17 (12-0-5 70.59%),10 (0.59),←,
8,"Hartlett, Hamish",25y 22d,112 (50-1-61 45.09%),65 (0.58),←,
36,"Hombsch, Jack",22y 182d,61 (30-0-31 49.18%),,52 (30-0-22 57.69%),
24,"Impey, Jarman",20y 58d,35 (19-0-16 54.29%),4 (0.11),←,
42,"Jonas, Tom",24y 239d,73 (35-1-37 48.63%),1 (0.01),←,
48,"Krakouer, Nathan",27y 123d,67 (30-0-37 44.78%),20 (0.30),54 (29-0-25 53.70%),12 (0.22)
23,"Lobbe, Matthew",26y 205d,84 (41-0-43 48.81%),21 (0.25),←,
3,"Neade, Jake",21y 99d,34 (20-0-14 58.82%),30 (0.88),←,
13,"OShea, Cameron",23y 176d,68 (31-0-37 45.59%),7 (0.10),←,
29,"Pittard, Jasper",24y 157d,76 (41-0-35 53.95%),10 (0.13),←,
4,"Ryder, Paddy",27y 175d,188 (89-4-95 48.40%),135 (0.72),18 (10-0-8 55.56%),18 (1.00)
28,"Schulz, Jay",30y 140d,187 (78-3-106 42.51%),323 (1.73),116 (54-1-61 46.98%),265 (2.28)
39,"Westhoff, Justin",28y 339d,181 (82-1-98 45.58%),229 (1.27),←,
19,"White, Matt",28y 143d,145 (70-4-71 49.66%),96 (0.66),40 (26-0-14 65.00%),42 (1.05)
20,"Wingard, Chad",22y 38d,89 (45-1-43 51.12%),148 (1.66),←,
Totals,Totals,24y 321d,2070 (970-18-1082 46.86%),1565 (0.76),,
C,"Hinkley, Ken",48y 340d,70 (41-0-29 58.57%),,←,
