Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
2,"Arnott, Simon",21y 155d,22 (15-1-6 70.45%),12 (0.55),←,
30,"Bayes, Mark",30y 126d,231 (93-2-136 40.69%),163 (0.71),←,
31,"Carey, Stefan",21y 175d,17 (9-1-7 55.88%),16 (0.94),←,
41,"Cook, Troy",20y 341d,13 (9-0-4 69.23%),6 (0.46),←,
8,"Cresswell, Daryn",26y 58d,109 (38-1-70 35.32%),82 (0.75),←,
6,"Dunkley, Andrew",29y 20d,114 (42-2-70 37.72%),7 (0.06),←,
9,"Grant, Shannon",20y 91d,51 (29-1-21 57.84%),31 (0.61),←,
14,"Kelly, Paul",27y 356d,153 (50-3-100 33.66%),97 (0.63),←,
3,"Lewis, Dale",28y 76d,128 (39-2-87 31.25%),142 (1.11),←,
4,"Lockett, Tony",31y 132d,231 (97-1-133 42.21%),1143 (4.95),48 (29-1-18 61.46%),245 (5.10)
36,"Mathews, Ben",18y 232d,1 (1-0-0 100.00%),,←,
11,"Maxfield, Stuart",25y 101d,128 (62-2-64 49.22%),87 (0.68),39 (27-1-11 70.51%),22 (0.56)
17,"Mooney, Jason",24y 44d,69 (23-0-46 33.33%),35 (0.51),←,
23,"Nicks, Matthew",22y 67d,19 (13-0-6 68.42%),5 (0.26),←,
19,"OLoughlin, Michael",20y 149d,52 (30-1-21 58.65%),47 (0.90),←,
24,"Orchard, Mark",21y 108d,28 (14-1-13 51.79%),8 (0.29),16 (9-0-7 56.25%),4 (0.25)
1,"Roos, Paul",34y 22d,329 (144-1-184 43.92%),287 (0.87),60 (34-1-25 57.50%),17 (0.28)
7,"Seymour, Brad",21y 77d,56 (28-1-27 50.89%),3 (0.05),←,
15,"Stafford, Greg",22y 326d,55 (25-1-29 46.36%),10 (0.18),←,
20,"Stevens, John",26y 34d,12 (8-0-4 66.67%),7 (0.58),←,
33,"Warfe, Rowan",21y 26d,33 (4-0-29 12.12%),1 (0.03),7 (3-0-4 42.86%),
Totals,Totals,24y 182d,1851 (773-21-1057 41.76%),2189 (1.18),,
C,"Eade, Rodney",39y 106d,41 (27-1-13 67.07%),,←,
