Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 37d,230 (96-1-133 41.96%),153 (0.67),←,
7,"Brown, Nathan",29y 168d,183 (79-3-101 43.99%),289 (1.58),46 (15-0-31 32.61%),83 (1.80)
39,"Connors, Daniel",18y 309d,1 (0-0-1 0.00%),,←,
10,"Edwards, Shane",18y 276d,11 (0-1-10 4.55%),8 (0.73),←,
41,"Foley, Nathan",21y 323d,44 (13-1-30 30.68%),8 (0.18),←,
34,"Hughes, Cleve",20y 194d,9 (3-0-6 33.33%),11 (1.22),←,
17,"Johnson, Kane",29y 135d,197 (83-1-113 42.39%),70 (0.36),93 (28-1-64 30.65%),26 (0.28)
46,"King, Jake",23y 124d,14 (1-1-12 10.71%),2 (0.14),←,
27,"Krakouer, Andrew",24y 174d,102 (34-0-68 33.33%),102 (1.00),←,
38,"McGuane, Luke",20y 166d,11 (0-0-11 0.00%),,←,
40,"Moore, Kelvin",23y 125d,22 (1-0-21 4.55%),8 (0.36),←,
1,"Newman, Chris",25y 71d,106 (32-1-73 30.66%),11 (0.10),←,
26,"Pattison, Adam",21y 145d,31 (11-1-19 37.10%),5 (0.16),←,
15,"Pettifer, Kayne",25y 187d,98 (36-1-61 37.24%),115 (1.17),←,
6,"Polak, Graham",23y 42d,90 (41-1-48 46.11%),14 (0.16),17 (1-1-15 8.82%),5 (0.29)
4,"Raines, Andrew",21y 142d,46 (15-1-30 33.70%),1 (0.02),←,
12,"Richardson, Matthew",32y 131d,251 (104-1-146 41.63%),731 (2.91),←,
8,"Riewoldt, Jack",18y 270d,4 (0-0-4 0.00%),4 (1.00),←,
5,"Simmonds, Troy",29y 15d,156 (73-0-83 46.79%),111 (0.71),52 (21-0-31 40.38%),45 (0.87)
30,"Tambling, Richard",20y 319d,48 (19-1-28 40.63%),37 (0.77),←,
36,"Thursfield, Will",21y 100d,17 (3-1-13 20.59%),,←,
21,"Tuck, Shane",25y 216d,64 (22-1-41 35.16%),30 (0.47),←,
Totals,Totals,23y 300d,1735 (666-17-1052 38.39%),1710 (0.99),,
C,"Wallace, Terry",48y 227d,209 (101-3-105 49.04%),,61 (22-1-38 36.89%),
