Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
22,"Carlisle, Jake",20y 189d,11 (4-0-7 36.36%),6 (0.55),←,
12,"Crameri, Stewart",23y 241d,25 (12-1-12 50.00%),37 (1.48),←,
15,"Dempsey, Courtenay",24y 223d,56 (21-2-33 39.29%),14 (0.25),←,
31,"Fletcher, Dustin",36y 336d,349 (206-5-138 59.74%),68 (0.19),←,
34,"Hardingham, Kyle",23y 219d,30 (15-1-14 51.67%),9 (0.30),←,
21,"Heppell, Dyson",19y 329d,25 (13-1-11 54.00%),4 (0.16),←,
43,"Hibberd, Michael",22y 95d,11 (6-0-5 54.55%),1 (0.09),←,
19,"Hille, David",30y 310d,186 (87-1-98 47.04%),145 (0.78),←,
40,"Howlett, Ben",23y 169d,40 (18-1-21 46.25%),16 (0.40),←,
18,"Hurley, Michael",21y 311d,49 (21-2-26 44.90%),52 (1.06),←,
7,"Jetta, Leroy",23y 276d,64 (31-1-32 49.22%),56 (0.88),←,
14,"Lonergan, Sam",25y 12d,66 (27-2-37 42.42%),33 (0.50),←,
42,"Lovett-Murray, Nathan",29y 141d,127 (46-2-79 37.01%),66 (0.52),←,
10,"McVeigh, Mark",31y 72d,231 (110-4-117 48.48%),107 (0.46),←,
17,"Melksham, Jake",20y 222d,39 (16-1-22 42.31%),14 (0.36),←,
6,"Monfries, Angus",25y 79d,134 (51-3-80 39.18%),148 (1.10),←,
23,"Myers, David",22y 282d,38 (16-0-22 42.11%),7 (0.18),←,
16,"Pears, Tayte",22y 14d,49 (20-1-28 41.84%),3 (0.06),←,
30,"Ryder, Paddy",24y 24d,119 (49-3-67 42.44%),71 (0.60),←,
5,"Stanton, Brent",25y 342d,164 (63-3-98 39.33%),107 (0.65),←,
4,"Watson, Jobe",27y 59d,134 (54-3-77 41.42%),60 (0.45),←,
11,"Zaharakis, David",22y 46d,55 (25-1-29 46.36%),58 (1.05),←,
Totals,Totals,24y 314d,2002 (911-38-1053 45.50%),1082 (0.54),,
C,"Hird, James",39y 63d,25 (13-1-11 54.00%),,←,
