North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",27y 179d,82 (37-0-45 45.12%),27 (0.33),72 (30-0-42 41.67%),23 (0.32)
18,"Atley, Shaun",28y 321d,233 (107-1-125 46.14%),45 (0.19),←,
15,"Bosenavulagi, Atu",20y 317d,10 (4-0-6 40.00%),1 (0.10),7 (2-0-5 28.57%),1 (0.14)
9,"Davies-Uniacke, Luke",22y 53d,47 (14-1-32 30.85%),13 (0.28),←,
14,"Dumont, Trent",26y 31d,110 (40-1-69 36.82%),26 (0.24),←,
40,"Ford, Eddie",19y 40d,2 (0-0-2 0.00%),1 (0.50),←,
22,"Goldstein, Todd",33y 30d,270 (126-2-142 47.04%),137 (0.51),←,
43,"Hall, Aaron",30y 264d,141 (41-2-98 29.79%),92 (0.65),38 (8-1-29 22.37%),16 (0.42)
20,"Larkey, Nick",23y 55d,48 (15-1-32 32.29%),76 (1.58),←,
1,"Mahony, Jack",19y 261d,28 (4-1-23 16.07%),11 (0.39),←,
11,"McDonald, Luke",26y 172d,134 (63-0-71 47.01%),16 (0.12),←,
23,"McKay, Ben",23y 219d,34 (6-1-27 19.12%),,←,
29,"Phillips, Will",19y 70d,13 (4-0-9 30.77%),2 (0.15),←,
13,"Polec, Jared",28y 292d,146 (72-0-74 49.32%),74 (0.51),40 (13-0-27 32.50%),19 (0.47)
8,"Scott, Bailey",21y 22d,31 (4-1-26 14.52%),17 (0.55),←,
12,"Simpkin, Jy",23y 148d,92 (32-1-59 35.33%),35 (0.38),←,
2,"Stephenson, Jaidyn",22y 197d,70 (37-1-32 53.57%),92 (1.31),16 (3-1-12 21.88%),16 (1.00)
25,"Tarrant, Robbie",32y 97d,171 (77-1-93 45.32%),44 (0.26),←,
5,"Taylor, Curtis",21y 116d,27 (7-1-19 27.78%),10 (0.37),←,
28,"Turner, Kayne",25y 212d,98 (45-1-52 46.43%),55 (0.56),←,
19,"Walker, Josh",28y 261d,120 (44-2-74 37.50%),74 (0.62),35 (7-1-27 21.43%),5 (0.14)
38,"Xerri, Tristan",22y 138d,12 (3-1-8 29.17%),5 (0.42),←,
7,"Ziebell, Jack",30y 153d,237 (108-1-128 45.78%),165 (0.70),←,
Totals,Totals,25y 32d,2156 (890-20-1246 41.28%),1018 (0.47),,
C,"Noble, David",54y 77d,19 (4-1-14 23.68%),,←,
