Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 358d,113 (45-2-66 40.71%),287 (2.54),←,
3,"Coniglio, Stephen",24y 100d,96 (42-0-54 43.75%),41 (0.43),←,
35,"Corr, Aidan",23y 312d,60 (25-2-33 43.33%),1 (0.02),←,
1,"Davis, Phil",27y 207d,122 (56-2-64 46.72%),6 (0.05),104 (45-2-57 44.23%),5 (0.05)
24,"de Boer, Matt",28y 15d,154 (88-3-63 58.12%),56 (0.36),16 (10-2-4 68.75%),8 (0.50)
7,"Deledio, Brett",30y 341d,251 (115-5-131 46.81%),187 (0.75),8 (5-0-3 62.50%),5 (0.63)
31,"Finlayson, Jeremy",22y 44d,2 (1-1-0 75.00%),,←,
4,"Greene, Toby",24y 181d,118 (47-0-71 39.83%),127 (1.08),←,
19,"Haynes, Nick",25y 311d,82 (37-2-43 46.34%),8 (0.10),←,
27,"Himmelberg, Harry",21y 321d,17 (13-0-4 76.47%),10 (0.59),←,
22,"Kelly, Josh",23y 41d,85 (45-2-38 54.12%),55 (0.65),←,
17,"Langdon, Zac",22y 132d,1 (1-0-0 100.00%),1 (1.00),←,
38,"Lloyd, Daniel",26y 35d,8 (6-2-0 87.50%),4 (0.50),←,
37,"Lobb, Rory",25y 44d,56 (32-2-22 58.93%),53 (0.95),←,
12,"Patton, Jonathon",24y 309d,78 (37-2-39 48.72%),122 (1.56),←,
50,"Reid, Sam",28y 138d,44 (23-2-19 54.55%),20 (0.45),34 (17-2-15 52.94%),19 (0.56)
23,"Shaw, Heath",32y 118d,263 (160-4-99 61.60%),39 (0.15),90 (50-2-38 56.67%),2 (0.02)
5,"Shiel, Dylan",25y 16d,113 (47-2-64 42.48%),59 (0.52),←,
14,"Taranto, Tim",20y 56d,15 (11-0-4 73.33%),7 (0.47),←,
20,"Tomlinson, Adam",24y 227d,92 (33-2-57 36.96%),20 (0.22),←,
8,"Ward, Callan",27y 349d,193 (84-2-107 44.04%),99 (0.51),133 (52-2-79 39.85%),66 (0.50)
6,"Whitfield, Lachie",23y 250d,91 (39-2-50 43.96%),43 (0.47),←,
Totals,Totals,25y 128d,2054 (987-39-1028 48.05%),1245 (0.61),,
C,"Cameron, Leon",45y 204d,94 (50-2-42 54.26%),,←,
