Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",28y 30d,98 (30-1-67 31.12%),110 (1.12),←,
9,"Cripps, Patrick",23y 27d,63 (16-1-46 26.19%),25 (0.40),←,
28,"Cuningham, David",21y 15d,14 (3-0-11 21.43%),6 (0.43),←,
30,"Curnow, Charlie",21y 70d,31 (6-0-25 19.35%),34 (1.10),←,
35,"Curnow, Ed",28y 158d,126 (51-2-73 41.27%),22 (0.17),←,
2,"Dow, Paddy",18y 180d,4 (0-0-4 0.00%),,←,
25,"Fisher, Zac",19y 303d,21 (4-0-17 19.05%),7 (0.33),←,
21,"Garlett, Jarrod",21y 346d,21 (4-0-17 19.05%),15 (0.71),4 (0-0-4 0.00%),5 (1.25)
32,"Graham, Nick",23y 306d,39 (10-0-29 25.64%),10 (0.26),←,
14,"Jones, Liam",27y 49d,99 (36-0-63 36.36%),84 (0.85),33 (9-0-24 27.27%),16 (0.48)
7,"Kennedy, Matthew",21y 8d,22 (11-2-9 54.55%),7 (0.32),3 (0-0-3 0.00%),
8,"Kreuzer, Matthew",28y 336d,164 (71-0-93 43.29%),85 (0.52),←,
18,"Mullett, Aaron",26y 50d,89 (40-0-49 44.94%),31 (0.35),4 (0-0-4 0.00%),
4,"OBrien, Lochie",18y 208d,1 (0-0-1 0.00%),,←,
24,"OShea, Cameron",26y 32d,83 (36-0-47 43.37%),7 (0.08),2 (0-0-2 0.00%),
5,"Petrevski-Seton, Sam",20y 54d,24 (5-0-19 20.83%),11 (0.46),←,
20,"Plowman, Lachie",23y 215d,64 (17-0-47 26.56%),1 (0.02),44 (13-0-31 29.55%),
1,"Silvagni, Jack",20y 118d,30 (5-0-25 16.67%),27 (0.90),←,
6,"Simpson, Kade",33y 344d,290 (108-3-179 37.76%),131 (0.45),←,
39,"Thomas, Dale",30y 297d,222 (122-2-98 55.41%),150 (0.68),65 (19-0-46 29.23%),29 (0.45)
23,"Weitering, Jacob",20y 142d,46 (11-0-35 23.91%),10 (0.22),←,
46,"Wright, Matthew",28y 121d,142 (62-0-80 43.66%),123 (0.87),48 (13-0-35 27.08%),60 (1.25)
Totals,Totals,24y 55d,1693 (648-11-1034 38.28%),896 (0.53),,
C,"Bolton, Brendon",38y 361d,53 (18-0-35 33.96%),,48 (13-0-35 27.08%),
