Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 255d,158 (65-2-91 41.77%),39 (0.25),←,
8,"Bewick, Rohan",23y 291d,43 (18-0-25 41.86%),36 (0.84),←,
16,"Brown, Jonathan",31y 272d,244 (141-3-100 58.40%),573 (2.35),←,
42,"Clarke, Justin",19y 252d,12 (6-0-6 50.00%),,←,
47,"Crisp, Jack",19y 299d,12 (4-0-8 33.33%),4 (0.33),←,
1,"Docherty, Sam",19y 284d,9 (3-0-6 33.33%),,←,
41,"Golby, Mitch",21y 298d,35 (14-0-21 40.00%),5 (0.14),←,
6,"Green, Josh",20y 338d,29 (14-0-15 48.28%),29 (1.00),←,
23,"Leuenberger, Matthew",25y 51d,84 (30-1-53 36.31%),18 (0.21),←,
36,"Maguire, Matt",29y 59d,150 (73-1-76 49.00%),19 (0.13),51 (19-0-32 37.25%),
32,"Mayes, Sam",19y 69d,13 (7-0-6 53.85%),5 (0.38),←,
9,"McGrath, Ashley",30y 69d,205 (98-2-105 48.29%),158 (0.77),←,
21,"Merrett, Daniel",28y 228d,148 (64-3-81 44.26%),49 (0.33),←,
3,"Moloney, Brent",29y 181d,159 (54-3-102 34.91%),45 (0.28),14 (5-0-9 35.71%),8 (0.57)
24,"Patfull, Joel",28y 233d,156 (63-3-90 41.35%),22 (0.14),←,
29,"Raines, Andrew",27y 142d,114 (39-1-74 34.65%),12 (0.11),58 (21-0-37 36.21%),11 (0.19)
30,"Redden, Jack",22y 231d,93 (34-1-58 37.10%),44 (0.47),←,
10,"Rich, Daniel",23y 51d,93 (37-1-55 40.32%),59 (0.63),←,
38,"Rockliff, Tom",23y 156d,78 (25-0-53 32.05%),41 (0.53),←,
14,"Staker, Brent",29y 66d,149 (77-1-71 52.01%),109 (0.73),39 (13-0-26 33.33%),25 (0.64)
26,"Yeo, Elliot",19y 300d,22 (8-0-14 36.36%),1 (0.05),←,
15,"Zorko, Dayne",24y 169d,33 (15-0-18 45.45%),35 (1.06),←,
Totals,Totals,24y 295d,2039 (889-22-1128 43.60%),1303 (0.64),,
C,"Voss, Michael",38y 21d,107 (42-1-64 39.72%),,←,
