Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",24y 232d,86 (33-0-53 38.37%),23 (0.27),4 (0-0-4 0.00%),
34,"Bewley, Brett",25y 74d,11 (4-0-7 36.36%),3 (0.27),←,
8,"Brayshaw, Andrew",20y 232d,43 (15-0-28 34.88%),12 (0.28),←,
5,"Cerra, Adam",20y 264d,45 (16-0-29 35.56%),9 (0.20),←,
33,"Colyer, Travis",28y 308d,101 (47-1-53 47.03%),61 (0.60),14 (4-0-10 28.57%),7 (0.50)
6,"Conca, Reece",27y 320d,130 (67-1-62 51.92%),25 (0.19),26 (9-0-17 34.62%),2 (0.08)
7,"Fyfe, Nat",28y 283d,177 (93-1-83 52.82%),152 (0.86),←,
32,"Hill, Stephen",30y 57d,207 (105-0-102 50.72%),112 (0.54),←,
1,"Hogan, Jesse",25y 136d,85 (38-0-47 44.71%),165 (1.94),14 (6-0-8 42.86%),13 (0.93)
15,"Hughes, Ethan",25y 203d,54 (18-0-36 33.33%),4 (0.07),←,
37,"Lobb, Rory",27y 139d,93 (49-2-42 53.76%),79 (0.85),19 (7-0-12 36.84%),15 (0.79)
2,"Logue, Griffin",22y 75d,27 (8-0-19 29.63%),1 (0.04),←,
3,"Matera, Brandon",28y 108d,142 (46-1-95 32.75%),170 (1.20),41 (15-0-26 36.59%),46 (1.12)
16,"Mundy, David",34y 343d,319 (160-1-158 50.31%),137 (0.43),←,
13,"Ryan, Luke",24y 142d,53 (18-0-35 33.96%),3 (0.06),←,
28,"Schultz, Lachie",22y 210d,11 (2-0-9 18.18%),6 (0.55),←,
22,"Serong, Caleb",19y 139d,1 (0-0-1 0.00%),,←,
20,"Taberner, Matthew",27y 10d,75 (33-0-42 44.00%),81 (1.08),←,
18,"Tucker, Darcy",23y 156d,74 (22-0-52 29.73%),30 (0.41),←,
10,"Walters, Michael",29y 172d,155 (75-1-79 48.71%),267 (1.72),←,
14,"Wilson, Nathan",27y 172d,118 (55-2-61 47.46%),17 (0.14),41 (15-0-26 36.59%),1 (0.02)
26,"Young, Hayden",19y 77d,3 (0-0-3 0.00%),,←,
Totals,Totals,25y 225d,2010 (904-10-1096 44.98%),1357 (0.68),,
C,"Longmuir, Justin",39y 158d,4 (0-0-4 0.00%),,←,
