Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
38,"Byrne, Ciaran",23y 106d,16 (6-0-10 37.50%),,←,
41,"Casboult, Levi",28y 7d,95 (30-1-64 32.11%),106 (1.12),←,
9,"Cripps, Patrick",23y 4d,60 (16-1-43 27.50%),23 (0.38),←,
30,"Curnow, Charlie",21y 47d,28 (6-0-22 21.43%),30 (1.07),←,
35,"Curnow, Ed",28y 135d,123 (51-2-70 42.28%),22 (0.18),←,
2,"Dow, Paddy",18y 157d,1 (0-0-1 0.00%),,←,
25,"Fisher, Zac",19y 280d,18 (4-0-14 22.22%),5 (0.28),←,
21,"Garlett, Jarrod",21y 323d,18 (4-0-14 22.22%),12 (0.67),1 (0-0-1 0.00%),2 (2.00)
14,"Jones, Liam",27y 26d,96 (36-0-60 37.50%),84 (0.88),30 (9-0-21 30.00%),16 (0.53)
7,"Kennedy, Matthew",20y 350d,20 (11-2-7 60.00%),7 (0.35),1 (0-0-1 0.00%),
8,"Kreuzer, Matthew",28y 313d,162 (71-0-91 43.83%),84 (0.52),←,
13,"Lamb, Jed",25y 154d,49 (18-0-31 36.73%),36 (0.73),27 (9-0-18 33.33%),19 (0.70)
22,"Marchbank, Caleb",21y 105d,24 (7-0-17 29.17%),,17 (5-0-12 29.41%),
18,"Mullett, Aaron",26y 27d,86 (40-0-46 46.51%),31 (0.36),1 (0-0-1 0.00%),
3,"Murphy, Marc",30y 246d,237 (98-1-138 41.56%),168 (0.71),←,
5,"Petrevski-Seton, Sam",20y 31d,21 (5-0-16 23.81%),11 (0.52),←,
20,"Plowman, Lachie",23y 192d,61 (17-0-44 27.87%),1 (0.02),41 (13-0-28 31.71%),
1,"Silvagni, Jack",20y 95d,29 (5-0-24 17.24%),26 (0.90),←,
6,"Simpson, Kade",33y 321d,287 (108-3-176 38.15%),131 (0.46),←,
39,"Thomas, Dale",30y 274d,219 (122-2-95 56.16%),149 (0.68),62 (19-0-43 30.65%),28 (0.45)
23,"Weitering, Jacob",20y 119d,43 (11-0-32 25.58%),9 (0.21),←,
46,"Wright, Matthew",28y 98d,139 (62-0-77 44.60%),120 (0.86),45 (13-0-32 28.89%),57 (1.27)
Totals,Totals,24y 221d,1832 (728-12-1092 39.74%),1055 (0.58),,
C,"Bolton, Brendon",38y 338d,50 (18-0-32 36.00%),,45 (13-0-32 28.89%),
