West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
3,"Baker, Liam",27y 195d,149 (68-4-77 46.98%),59 (0.40),21 (1-0-20 4.76%),5 (0.24)
33,"Bazzo, Rhett",21y 297d,26 (2-0-24 7.69%),,←,
41,"Brock, Sandy",22y 239d,12 (1-0-11 8.33%),,←,
10,"Brockman, Tyler",22y 261d,54 (12-2-40 24.07%),38 (0.70),28 (3-0-25 10.71%),15 (0.54)
18,"Chesser, Campbell",22y 105d,34 (6-0-28 17.65%),7 (0.21),←,
28,"Cole, Tom",28y 74d,129 (58-0-71 44.96%),5 (0.04),←,
15,"Cripps, Jamie",33y 109d,270 (127-1-142 47.22%),333 (1.23),254 (119-1-134 47.05%),317 (1.25)
38,"Davis, Hamish",19y 100d,6 (0-0-6 0.00%),1 (0.17),←,
14,"Duggan, Liam",28y 242d,200 (85-0-115 42.50%),15 (0.08),←,
25,"Flynn, Matt",27y 331d,53 (11-1-41 21.70%),15 (0.28),20 (1-0-19 5.00%),5 (0.25)
7,"Ginbey, Reuben",20y 334d,61 (7-0-54 11.48%),2 (0.03),←,
17,"Graham, Jack",27y 166d,147 (76-4-67 53.06%),53 (0.36),16 (1-0-15 6.25%),2 (0.13)
27,"Gross, Tom",18y 329d,8 (1-0-7 12.50%),1 (0.13),←,
29,"Hall, Clay",20y 90d,14 (2-0-12 14.29%),2 (0.14),←,
8,"Hewett, Elijah",21y 75d,32 (4-0-28 12.50%),14 (0.44),←,
19,"Hough, Brady",22y 158d,73 (9-0-64 12.33%),3 (0.04),←,
11,"Kelly, Tim",31y 15d,162 (60-0-102 37.04%),84 (0.52),114 (30-0-84 26.32%),36 (0.32)
23,"Maric, Ryan",20y 338d,50 (8-0-42 16.00%),17 (0.34),←,
45,"McCarthy, Tom",25y 29d,8 (0-0-8 0.00%),,←,
16,"Owies, Matthew",28y 144d,87 (41-1-45 47.70%),95 (1.09),15 (1-0-14 6.67%),6 (0.40)
22,"Reid, Archer",19y 325d,14 (0-0-14 0.00%),5 (0.36),←,
1,"Ryan, Liam",28y 312d,123 (49-0-74 39.84%),158 (1.28),←,
35,"Shanahan, Jobe",19y 8d,7 (0-0-7 0.00%),9 (1.29),←,
Totals,Totals,24y 107d,1719 (627-13-1079 36.47%),916 (0.53),,
C,"McQualter, Andrew",39y 62d,34 (8-0-26 23.53%),,21 (1-0-20 4.76%),
