Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 228d,23 (12-0-11 52.17%),2 (0.09),←,
19,"Betts, Eddie",22y 254d,94 (28-2-64 30.85%),119 (1.27),←,
18,"Bower, Paul",21y 210d,41 (14-0-27 34.15%),2 (0.05),←,
44,"Carrazzo, Andrew",25y 235d,95 (30-2-63 32.63%),28 (0.29),←,
25,"Fevola, Brendan",28y 199d,183 (67-2-114 37.16%),554 (3.03),←,
4,"Gibbs, Bryce",20y 145d,62 (24-0-38 38.71%),30 (0.48),←,
10,"Hadley, Richard",26y 131d,56 (29-2-25 53.57%),15 (0.27),15 (7-0-8 46.67%),5 (0.33)
22,"Hampson, Shaun",21y 139d,25 (13-0-12 52.00%),4 (0.16),←,
33,"Houlihan, Ryan",27y 198d,178 (58-2-118 33.15%),109 (0.61),←,
45,"Joseph, Aaron",20y 34d,19 (11-0-8 57.89%),2 (0.11),←,
5,"Judd, Chris",25y 333d,174 (104-2-68 60.34%),163 (0.94),40 (20-0-20 50.00%),25 (0.63)
8,"Kreuzer, Matthew",20y 86d,39 (21-0-18 53.85%),24 (0.62),←,
3,"Murphy, Marc",22y 19d,76 (27-0-49 35.53%),57 (0.75),←,
17,"OhAilpin, Setanta",26y 142d,55 (18-1-36 33.64%),28 (0.51),←,
12,"Robinson, Mitch",20y 61d,9 (6-0-3 66.67%),4 (0.44),←,
2,"Russell, Jordan",22y 274d,66 (24-1-41 37.12%),13 (0.20),←,
29,"Scotland, Heath",29y 17d,172 (62-1-109 36.34%),55 (0.32),119 (39-1-79 33.19%),43 (0.36)
6,"Simpson, Kade",25y 94d,106 (35-1-70 33.49%),58 (0.55),←,
24,"Stevens, Nick",29y 216d,227 (108-4-115 48.46%),134 (0.59),100 (34-2-64 35.00%),56 (0.56)
32,"Thornton, Bret",25y 265d,145 (44-1-100 30.69%),4 (0.03),←,
1,"Walker, Andrew",23y 81d,83 (21-2-60 26.51%),30 (0.36),←,
34,"Wiggins, Simon",26y 330d,112 (35-1-76 31.70%),36 (0.32),←,
Totals,Totals,24y 101d,2040 (791-24-1225 38.77%),1471 (0.72),,
C,"Ratten, Brett",38y 27d,47 (21-0-26 44.68%),,←,
