Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",22y 80d,65 (21-1-43 33.08%),14 (0.22),←,
6,"Bate, Matthew",22y 348d,75 (24-0-51 32.00%),77 (1.03),←,
43,"Bennell, Jamie",19y 334d,23 (5-0-18 21.74%),5 (0.22),←,
32,"Bruce, Cameron",30y 219d,210 (87-1-122 41.67%),204 (0.97),←,
36,"Davey, Aaron",26y 331d,126 (51-1-74 40.87%),142 (1.13),←,
14,"Dunn, Lynden",22y 358d,59 (18-0-41 30.51%),40 (0.68),←,
8,"Frawley, James",21y 229d,47 (13-0-34 27.66%),1 (0.02),←,
20,"Garland, Colin",22y 9d,25 (5-0-20 20.00%),2 (0.08),←,
18,"Green, Brad",29y 55d,205 (90-1-114 44.15%),255 (1.24),←,
16,"Grimes, Jack",20y 361d,19 (5-0-14 26.32%),2 (0.11),←,
38,"Hughes, Danny",23y 148d,1 (0-0-1 0.00%),1 (1.00),←,
40,"Jamar, Mark",26y 271d,80 (31-1-48 39.38%),32 (0.40),←,
11,"Johnson, Paul",25y 315d,62 (13-0-49 20.97%),17 (0.27),61 (12-0-49 19.67%),17 (0.28)
2,"Jones, Nathan",22y 107d,77 (18-1-58 24.03%),32 (0.42),←,
23,"McDonald, James",33y 214d,242 (100-1-141 41.53%),54 (0.22),←,
13,"McKenzie, Jordie",19y 320d,9 (3-0-6 33.33%),2 (0.22),←,
22,"Moloney, Brent",26y 99d,97 (36-1-60 37.63%),23 (0.24),74 (24-0-50 32.43%),17 (0.23)
27,"Rivers, Jared",25y 201d,93 (38-1-54 41.40%),4 (0.04),←,
31,"Scully, Tom",18y 357d,7 (3-0-4 42.86%),2 (0.29),←,
12,"Sylvia, Colin",24y 180d,91 (30-1-60 33.52%),72 (0.79),←,
9,"Trengove, Jack",18y 247d,7 (3-0-4 42.86%),4 (0.57),←,
1,"Warnock, Matthew",26y 34d,45 (10-0-35 22.22%),1 (0.02),←,
Totals,Totals,24y 53d,1665 (604-10-1051 36.28%),986 (0.59),,
C,"Bailey, Dean",43y 109d,51 (10-0-41 19.61%),,←,
