Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
31,"Fletcher, Dustin",33y 46d,288 (176-3-109 61.63%),65 (0.23),←,
19,"Hille, David",27y 20d,137 (62-1-74 45.62%),99 (0.72),←,
7,"Jetta, Leroy",19y 352d,14 (7-0-7 50.00%),5 (0.36),←,
27,"Laycock, Jason",23y 231d,51 (18-0-33 35.29%),30 (0.59),←,
18,"Lloyd, Matthew",30y 67d,243 (142-2-99 58.85%),861 (3.54),←,
36,"Lonergan, Sam",21y 88d,11 (4-0-7 36.36%),4 (0.36),←,
42,"Lovett-Murray, Nathan",25y 217d,76 (25-0-51 32.89%),44 (0.58),←,
13,"Lovett, Andrew",25y 224d,59 (17-1-41 29.66%),68 (1.15),←,
25,"Lucas, Scott",30y 175d,252 (139-2-111 55.56%),439 (1.74),←,
33,"McPhee, Adam",25y 260d,138 (53-0-85 38.41%),68 (0.49),113 (47-0-66 41.59%),59 (0.52)
10,"McVeigh, Mark",27y 148d,172 (85-2-85 50.00%),85 (0.49),←,
6,"Monfries, Angus",21y 155d,63 (19-1-43 30.95%),59 (0.94),←,
23,"Myers, David",18y 358d,7 (2-0-5 28.57%),1 (0.14),←,
17,"Nash, Jay",22y 184d,32 (12-1-19 39.06%),8 (0.25),←,
1,"Neagle, Jay",20y 157d,6 (2-0-4 33.33%),10 (1.67),←,
9,"Ramanauskas, Adam",27y 216d,125 (80-1-44 64.40%),60 (0.48),←,
37,"Reimers, Kyle",19y 164d,13 (4-0-9 30.77%),8 (0.62),←,
30,"Ryder, Paddy",20y 100d,43 (15-1-27 36.05%),8 (0.19),←,
20,"Slattery, Henry",22y 152d,44 (16-1-27 37.50%),6 (0.14),←,
5,"Stanton, Brent",22y 52d,89 (30-1-58 34.27%),50 (0.56),←,
4,"Watson, Jobe",23y 135d,63 (23-1-39 37.30%),22 (0.35),←,
12,"Welsh, Andrew",25y 132d,126 (51-2-73 41.27%),23 (0.18),←,
Totals,Totals,24y 99d,2052 (982-20-1050 47.86%),2023 (0.99),,
C,"Knights, Matthew",37y 261d,13 (4-0-9 30.77%),,←,
